# CONNECTED DATA
# File, Nq6, PetersQcl, RogalQcl, Nq6*Peters, Nq6*Rogal, MoroniQcl, Nq6*Moroni, area, vol, tot_sol, second_cluster
1_seed.data         194  0.29697682424147098       0.67369474380767458        57.613503902845373        130.69678029868888       0.34283772379295496        66.510518415833261        220.22917492642364        262.97090880023399              396          18
 2_seed.data         172  0.29857938647833698       0.66851125348632423        51.355654474273962        114.98393559964777       0.35135990223581759        60.433903184560627        229.50656299514384        263.18373763231784              395          27
 3_seed.data         166  0.28810743169140912       0.65260435763615010        47.825833660773917        108.33232336760092       0.34403046264469528        57.109056799019413        180.33853565403365        188.26720930792737              443          23
 4_seed.data         211  0.27730563814794773       0.62127249148359798        58.511489649216969        131.08849570303917       0.32716937928254808        69.032739028617641        277.17062378018630        346.35245757414719              543          64
 5_seed.data         217  0.33779129621264431       0.73513350383755072        73.300711278143808        159.52397033274852       0.40395245982093408        87.657683781142694        260.52723246802884        341.41780492657665              451          22
 6_seed.data         127  0.27429920736460262       0.63037853342399852        34.835999335304535        80.058073744847817       0.33984042159955113        43.159733543142991        157.82578247565951        161.83988420790635              342          35
 7_seed.data         136  0.29534532682242048       0.66388124273306226        40.166964447849189        90.287849011696466       0.34534576667197187        46.967024267388176        176.91853546712792        177.73811487073914              461          34
 8_seed.data         170  0.25500303028479343       0.58149636737034194        43.350515148414885        98.854382452958134       0.31196328051541933        53.033757687621289        269.99597195043054        311.52589182924851              506          48
 9_seed.data         201  0.19907462984915600       0.44913416338019047        40.014000599680358        90.275966839418288       0.26400753287486411        53.065514107847690        351.02422436558584        478.59975120358968              389          34
 10_seed.data         187  0.25873216403280197       0.58364392336902116        48.382914674133971        109.14141367000695       0.33270283903990883        62.215430900462948        305.00639357311292        396.36510234885867              400          16
 11_seed.data         199  0.19092530549760700       0.44129443343647662        37.994135794023791        87.817592253858848       0.23219971780422366        46.207743843040511        305.39781255099456        396.44863086883254              487          23
 12_seed.data         192  0.33941570191228726       0.73630453540927887        65.167814767159157        141.37047079858155       0.39974889695935556        76.751788216196275        208.81346793681308        235.11577820009367              489          25
 13_seed.data         137  0.26671192151203726       0.60321571880485014        36.539533247149109        82.640553476264472       0.32589331562712937        44.647384240916722        174.59532551414586        171.31800903329108              395          26
 14_seed.data         215  0.35121903307789715       0.75754296267299215        75.512092111747890        162.87173697469331       0.41256290727791395        88.701025064751505        196.86419106992338        223.25225048804359              498          34
 15_seed.data         195  0.27635840574777165       0.62302500559524543        53.889889120815475        121.48987609107286       0.32936299648296918        64.225784314178995        251.38290768446780        303.51035045131437              468          47
 16_seed.data         168  0.24229203031602450       0.55808540385462357        40.705061093092120        93.758347847576758       0.30843482131389233        51.817049980733913        247.37413416288044        294.96187997085042              458          33
 17_seed.data         206  0.22218104158765989       0.51004972195078180        45.769294567057941        105.07024272186105       0.28027620546900273        57.736898326614565        259.76412238235798        319.58771950953007              453          26
 18_seed.data         169  0.27998209974710875       0.63203744891953251        47.316974857261378        106.81432886740099       0.32098831233316211        54.247024784304394        229.93914479500310        249.61144060286759              384          17
 19_seed.data         157  0.27973484757135464       0.63086255947502934        43.918371068702676        99.045421837579610       0.32949205503972673        51.730252641237094        170.92474260007910        173.86403480174454              419          43
 20_seed.data         223  0.26177786701724026       0.60692747557717208        58.376464344844578        135.34482705370937       0.30370651121138748        67.726552000139407        261.07937106693180        335.18054953423251              544          58
 21_seed.data         148  0.32084387455459151       0.70733254888439123        47.484893434079545        104.68521723488990       0.37053161154518915        54.838678508687998        158.35484452251265        149.20581818967275              363          22
 22_seed.data         145  0.21362265560785781       0.48097207388144425        30.975285063139385        69.740950712809422       0.27293983075738243        39.576275459820451        245.72064515913931        273.58246544021682              380          43
 23_seed.data         213  0.26784881873900618       0.61211293221596075        57.051798391408319        130.38005456199963       0.32129753253513083        68.436374429982862        301.42603601960411        382.31711927607176              464          21
 24_seed.data         130  0.24833245561030967       0.56277176667620543        32.283219229340254        73.160329667906709       0.32730301628824698        42.549392117472109        206.28069398312019        212.41674488052448              344          25
 25_seed.data         152  0.24442903871352134       0.57327995338599835        37.153213884455241        87.138552914671749       0.28465925122290153        43.268206185881034        206.09121295832364        227.27235550410865              352          13
 26_seed.data         203  0.22448692920530972       0.51340866692560816        45.570846628677870        104.22195938589846       0.29160728457069757        59.196278767851609        364.63760310896600        477.37348550117821              490          43
 27_seed.data         213  0.23088517963176325       0.53171659917100367        49.178543261565572        113.25563562342379       0.29557610719318644        62.957710832148713        321.97627242794778        410.88360400986835              439          17
 28_seed.data         200  0.27834552462739065       0.63500622193300038        55.669104925478130        127.00124438660008       0.32314456444850415        64.628912889700828        209.47732553175911        238.47821998742830              413          14
 29_seed.data         138  0.30356063237742964       0.68512629871618747        41.891367268085290        94.547429222833870       0.35439690017829734        48.906772224605035        153.39177074502803        146.18756232602658              475          86
 30_seed.data         194  0.27570887667362887       0.62484318460937371        53.487522074684001        121.21957781421850       0.32839726314003914        63.709069049167596        329.84524272189873        448.26790173695605              398          17
 31_seed.data         174  0.29228610659431364       0.66274939173416891        50.857782547410572        115.31839416174539       0.34404732469936022        59.864234497688678        214.48450384767332        248.87959524404371              456          39
 32_seed.data         169  0.25711345822626008       0.59282146961033610        43.452174440237954        100.18682836414681       0.32108387840710639        54.263175450800979        283.30304754513753        347.52053917307057              369          22
 33_seed.data         194  0.30177314626135238       0.67984741831501572        58.543990374702361        131.89039915311304       0.35573003520870983        69.011626830489703        279.73736866307956        303.95508843190674              458          33
 34_seed.data         188  0.23098709696941278       0.52197341622353088        43.425574230249602        98.131002250023812       0.28017928628507432        52.673705821593970        275.25496249315358        305.69186052191998              390          14
 35_seed.data         129  0.21146054122332922       0.49476394383666600        27.278409817809468        63.824548754929914       0.28576044303484405        36.863097151494884        226.45062788462673        241.15990609861893              333          14
 36_seed.data         154  0.30754627877593116       0.70317720177447107        47.362126931493400        108.28928907326855       0.35948669192566257        55.360950556552034        173.37924208212900        178.71414959956337              420          17
 37_seed.data         169  0.32056405962052192       0.73223694354244728        54.175326075868206        123.74804345867359       0.36816591187311076        62.220039106555717        161.62998052642178        165.52273579405616              422          32
 38_seed.data         129  0.31919277066679885       0.69412380651968197        41.175867416017049        89.541971041038977       0.38495010929751655        49.658564099379632        154.86372534025301        142.19656180384595              418          42
 39_seed.data         148  0.20979654665277536       0.49867239199573615        31.049888904610754        73.803514015368947       0.27918511422049724        41.319396904633592        252.36911875682404        293.82944587111587              413          61
 40_seed.data         159  0.26388411614485863       0.60721523204632899        41.957574467032522        96.547221895366306       0.30530158494282567        48.542952005909278        194.08005645851108        202.39642827454330              414          58
 41_seed.data         163  0.26058091519256726       0.59034883459865406        42.474689176388466        96.226860039580615       0.32227871700742672        52.531430872210557        228.64762362804524        260.11160017313551              437          22
 42_seed.data         154  0.23471228049354698       0.54048635405300027        36.145691196006233        83.234898524162048       0.29149020390362723        44.889491401158594        233.09355081294214        265.75760282752867              417          56
 43_seed.data         185  0.24543642332243643       0.55469727763588739        45.405738314650741        102.61899636263917       0.32179135043028084        59.531399829601959        285.12757995768391        342.44342510623488              412          29
 44_seed.data         185  0.28458247570558237       0.64954598344718051        52.647758005532737        120.16600693772840       0.32673088663487393        60.445214027451676        221.22826542404502        236.03196316881437              497          54
 45_seed.data         166  0.26070014589119450       0.58197520775144906        43.276224217938285        96.607884486740545       0.33656439662281101        55.869689839386631        250.62870949705248        299.44071043872128              381          26
 46_seed.data         176  0.22799752496283629       0.52196788303245367        40.127564393459188        91.866347413711850       0.28906957148089557        50.876244580637618        208.69063547086648        237.61687816186981              483          62
 47_seed.data         155  0.30427042868035464       0.67216077507730176        47.161916445454970        104.18492013698177       0.34611006342494816        53.647059830866965        161.67347210354393        156.60131036319015              327          17
 48_seed.data         172  0.34482052191441109       0.76680882829479247        59.309129769278705        131.89111846670431       0.38652714267718030        66.482668540475018        151.22062510126023        155.41482661958375              447          24
 49_seed.data         173  0.27631783232864582       0.62778686941899287        47.802984992855727        108.60712840948577       0.34018763080144759        58.852460128650435        251.95441564598508        276.72915457501364              418          19
 50_seed.data         176  0.26393478247885999       0.58365751825510503        46.452521716279357        102.72372321289849       0.32496119643490040        57.193170572542471        222.61114708514651        246.73594044730123              410          22
 51_seed.data         156  0.27676803048647936       0.61413345890394555        43.175812755890782        95.804819589015509       0.35577339441448430        55.500649528659551        228.72489704342726        244.39451467368315              437          40
 52_seed.data         202  0.29697935461408292       0.67169575803512771        59.989829632044753        135.68254312309580       0.34596297081477140        69.884520104583828        213.47461298904713        231.33220553572377              492          43
 53_seed.data         182  0.28666630974737828       0.64727292232582989        52.173268374022847        117.80367186330103       0.33921169683645563        61.736528824234924        205.95400340075363        228.18221724453846              436          35
 54_seed.data         139  0.24525817930707372       0.57089464769171494        34.090886923683250        79.354356029148377       0.31710400764106844        44.077457062108515        186.67064183036956        196.51268557022598              335          16
 55_seed.data         153  0.22773274851292366       0.52740200854872477        34.843110522477318        80.692507307954884       0.28757664459749527        43.999226623416774        210.49784533227697        230.67874069866653              407          45
 56_seed.data         138  0.28027394802876182       0.64053741059629143        38.677804827969133        88.394162662288224       0.33253987159722370        45.890502280416868        176.93232311998648        186.68055671188665              394          29
 57_seed.data         150  0.31343903967567982       0.69583385633365269        47.015855951351973        104.37507845004791       0.37534390664318618        56.301585996477925        185.08328713184383        182.97038625430699              399          30
 58_seed.data         166  0.26865882340505554       0.62371704294101582        44.597364685239221        103.53702912820863       0.31150548636401176        51.709910736425954        219.68509571167499        244.31736694585356              382          25
 59_seed.data         128  0.29848012026826609       0.67708666605600065        38.205455394338060        86.667093255168083       0.35716283346911293        45.716842684046455        139.86190292641632        131.60793101158009              417          38
 60_seed.data         185  0.27100105471642882       0.62192774803758188        50.135195122539329        115.05663338695265       0.30740738191150263        56.870365653627985        213.07936995018446        235.41223619280709              407          51
 61_seed.data         145  0.27412354015145651       0.62346875518176481        39.747913321961192        90.402969501355898       0.33173541255864641        48.101634821003728        196.62910331003633        204.68836625615612              364          17
 62_seed.data         142  0.20130345115704443       0.45530020479290728        28.585090064300310        64.652629080592831       0.28070267865940512        39.859780369635530        224.99685793344909        229.06562555606348              359          23
 63_seed.data         128  0.33486543135883928       0.74515926966505575        42.862775213931428        95.380386517127135       0.39228995086817148        50.213113711125949        152.23238877890205        149.78701237243621              380          16
 64_seed.data         145  0.28402958334142964       0.65413153625784637        41.184289584507297        94.849072757387717       0.33059953619447763        47.936932748199254        174.91283333750494        177.36779303277882              406          36
 65_seed.data          96  0.20100754860250614       0.48208891556994543        19.296724665840589        46.280535894714760       0.26426957714483018        25.369879405903696        187.02552355142748        179.77534160650202              345          25
 66_seed.data         161  0.12995924123326733       0.30209331353464070        20.923437838556040        48.637023479077151       0.16855238758136346        27.136934400599515        397.51066834578978        567.68046342777984              417          36
 67_seed.data         168  0.28672798824854462       0.64448031458628041        48.170302025755497        108.27269285049510       0.33507214010947223        56.292119538391333        191.95599547596623        199.90266808753722              423          27
 68_seed.data         146  0.28014448888884874       0.64253198163620584        40.901095377771917        93.809669318886051       0.34353960787083793        50.156782749142337        167.29985581011721        170.34406018164498              384          25
 69_seed.data         135  0.28894731171352012       0.67231662415111504        39.007887081325215        90.762744260400524       0.33616747082896054        45.382608561909670        184.69943257203525        180.32158474001633              328          13
 70_seed.data         216  0.29499474984771135       0.64740800619675931        63.718865967105650        139.84012933850002       0.36148430812998789        78.080610556077389        330.27417455955703        429.82772870119851              437          14
 71_seed.data         189  0.33518718809087983       0.73645514504992038        63.350378549176284        139.19002241443496       0.39663432935162701        74.963888247457504        211.38122643630555        240.00409883345725              450          42
 72_seed.data         190  0.22260436588013399       0.51136982244453000        42.294829517225459        97.160266264460702       0.27814321120073204        52.847210128139089        301.18332015807698        365.30421851788225              439          31
 73_seed.data         216  0.27068593237527377       0.60023739155905842        58.468161393059134        129.65127657675663       0.33791016622824899        72.988595905301779        289.89975792812834        377.80808788114228              465          29
 74_seed.data         181  0.26644105863546591       0.59523439918938814        48.225831613019331        107.73742625327925       0.33369771648186242        60.399286683217099        265.25349743379718        318.15834569849812              436          21
 75_seed.data         129  0.29746964322554698       0.67314787325495695        38.373583976095560        86.836075649889452       0.35885748709109050        46.292615834750677        146.38001158335825        135.59507363849360              392          19
 76_seed.data         154  0.30261398582996846       0.65325885984597198        46.602553817815142        100.60186441627968       0.35021573901297942        53.933223807998829        142.81454224914188        138.96430983280618              374          20
 77_seed.data         132  0.21421339719945834       0.49870841765148022        28.276168430328500        65.829511129995382       0.26233610539182034        34.628365911720287        219.59791800743147        240.76950950889028              390          41
 78_seed.data         155  0.27433516443503303       0.61390841278824804        42.521950487430118        95.155803982178440       0.32699634333139732        50.684433216366585        225.88796077237023        245.77353331969249              343          24
 79_seed.data         130  0.29606908859396042       0.66957682910566418        38.488981517214853        87.044987783736346       0.34685378603510131        45.090992184563170        157.69504441384234        153.16486467368145              370          26
 80_seed.data         165  0.30928364077606213       0.68891672493533163        51.031800728050250        113.67125961432971       0.36618762961392243        60.420958886297200        188.26106045441577        204.33314813081307              445          46
 81_seed.data         183  0.27175135583396504       0.60685588926449818        49.730498117615603        111.05462773540317       0.32127930806657329        58.794113376182914        212.63299194988036        233.29640992280025              427          25
 82_seed.data         164  0.28790479930629181       0.64104171585997705        47.216387086231855        105.13084140103624       0.33535351663210033        54.997976727664458        175.14817010997240        183.61386002291619              382          44
 83_seed.data          86  0.23763511127068235       0.54128455188211710        20.436619569278683        46.550471461862074       0.29429270737853774        25.309172834554246        179.39571016370544        176.03223310178205              318          69
 84_seed.data         148  0.29818870522535773       0.66294004721173139        44.131928373352942        98.115126987336239       0.36545932046024188        54.087979428115801        171.88462093848972        178.89114817118983              291          19
 85_seed.data         156  0.26870021766383623       0.61794277077235682        41.917233955558451        96.399072240487669       0.31225115060614156        48.711179494558081        174.75897675845351        187.45096194253992              404          21
 86_seed.data         228  0.27545325749382993       0.62268232596885897        62.803342708593220        141.97157032089984       0.33652923346661107        76.728665230387321        271.54084607759012        341.67970413452667              470          63
 87_seed.data         185  0.29413793456635040       0.67064629013984889        54.415517894774823        124.06956367587205       0.34023956354595819        62.944319256002267        189.14339581471930        209.59293668402194              457          33
 88_seed.data         164  0.26520158224352103       0.60699267156976677        43.493059487937451        99.546798137441755       0.33652214616538562        55.189631971123241        285.62497812537140        329.17586435064152              458          32
 89_seed.data         142  0.26688411333019502       0.61053008012044807        37.897544092887692        86.695271377103623       0.30899965009519581        43.877950313517808        166.75512013807614        171.54297244275637              340          18
 90_seed.data         191  0.30337179433944972       0.69166400351210022        57.944012718834898        132.10782467081114       0.36459677302093280        69.637983646998165        230.63816985506401        287.16450907510603              484          41
 91_seed.data         176  0.25719954208314083       0.57498466866855436        45.267119406632787        101.19730168566556       0.30402549119958427        53.508486451126835        258.72470960024026        324.97319277023860              401          28
 92_seed.data         163  0.27515524046544709       0.63953407399294615        44.850304195867878        104.24405406085022       0.31511046295970596        51.363005462432071        182.44920004836322        190.08944759108536              391          18
 93_seed.data         210  0.30258128537434126       0.66283830215487194        63.542069928611667        139.19604345252310       0.35559463076792536        74.674872461264329        228.95964464246069        252.09741646305835              515          61
 94_seed.data         130  0.28528771822032645       0.64284980038236095        37.087403368642441        83.570474049706917       0.35072843262919573        45.594696241795447        168.64851974644432        161.48070096295402              357          30
 95_seed.data         161  0.27526657024691936       0.63317343518498725        44.317917809754015        101.94092306478295       0.33360106914828730        53.709772132874257        189.35072488860845        211.19914421970856              363          16
 96_seed.data         180  0.29393000400511093       0.65829015052567263        52.907400720919966        118.49222709462107       0.35272759723903052        63.490967503025495        214.05661169852087        234.65664419937039              416          21
 97_seed.data         217  0.34955869777858539       0.76038772403529375        75.854237417953030        165.00413611565875       0.39760817545739585        86.280974074254900        207.04066767975979        240.69935115041159              443          23
 98_seed.data         115  0.18210647167820362       0.42561625996207325        20.942244242993418        48.945869895638424       0.24817225905168008        28.539809790943210        237.13195175025905        265.16323499522832              349          16
 99_seed.data         173  0.29813008642472866       0.67791483275625353        51.576504951478057        117.27926606683187       0.35922103824385798        62.145239616187432        219.94318393672262        253.73301723892089              458          51
