../1_seed.data   -499.473464509679   -209.541844529424
../2_seed.data   -128.840075895891   -43.9067233614123
../3_seed.data   -352.88671793215   -134.330721591713
../4_seed.data   -499.799547042766   -140.425677844317
../5_seed.data   -405.122810417903   -162.798037482847
../6_seed.data   -91.7677417706135   -19.7830146153266
../7_seed.data   -93.2194645060938   -20.7067740751227
../8_seed.data   -200.414940465001   -68.2244199856612
../9_seed.data   -206.883265823364   -90.5438935973469
../10_seed.data   -531.784755525302   -222.129881089411
../11_seed.data   -329.752488181783   -134.5645194379
../12_seed.data   -175.970528169501   -47.2505973277032
../13_seed.data   -439.714338027674   -184.360261817576
../14_seed.data   -117.097212334956   -23.9453335646775
../15_seed.data   -144.831231712223   -55.7461328218006
../16_seed.data   -102.64791761875   -31.0840802885792
../17_seed.data   -391.641510520377   -154.48857709345
../18_seed.data   -291.125740672214   -123.159347222865
../19_seed.data   -120.242281458145   -40.0512184175409
../20_seed.data   -80.575755202284   -18.0525805534834
../21_seed.data   -287.958195513586   -107.790318563233
../22_seed.data   -459.82731508841   -205.60493647403
../23_seed.data   -161.174748578227   -44.7923220969276
../24_seed.data   -344.770111222205   -134.855076859778
../25_seed.data   -514.842628205976   -252.217801608341
../26_seed.data   -226.130516287888   -79.6861977135139
../27_seed.data   -240.664274322348   -86.9937914128181
../28_seed.data   -149.139914461133   -60.0152313107975
../29_seed.data   -405.270636008294   -177.108639665683
../30_seed.data   -449.598277173352   -186.581963632798
../31_seed.data   -262.058503296274   -72.6420326479622
../32_seed.data   -67.1747697561987   -20.814848557902
../33_seed.data   -549.63200024532   -300.957596535403
../34_seed.data   -549.197555640796   -228.955576977567
../35_seed.data   -213.589658680916   -66.537292541756
../36_seed.data   -248.003042463805   -101.134934999851
../37_seed.data   -271.528581088555   -97.7012162508068
../38_seed.data   -210.321537794852   -80.1482657320555
../39_seed.data   -327.306886346913   -135.13838606674
../40_seed.data   -156.303509513389   -49.3390375605853
../41_seed.data   -338.375322170232   -149.352296975192
../42_seed.data   -186.498982627712   -56.5043454888977
../43_seed.data   -393.910569842582   -147.113441408914
../44_seed.data   -525.800067583629   -189.792213151173
../45_seed.data   -294.518025709864   -83.3037082516019
../46_seed.data   -478.131947785329   -210.054058857649
../47_seed.data   -188.822309739723   -68.2901024283267
../48_seed.data   -677.978991051037   -369.712609188853
../49_seed.data   -485.170525636823   -221.077332417783
../50_seed.data   -325.357357221146   -142.979838360223
../51_seed.data   -429.834814936613   -211.854263659012
../52_seed.data   -348.006826910491   -122.847052147208
../53_seed.data   -72.8584807532941   -14.5421765022957
../54_seed.data   -82.1876837125955   -15.4229681986083
../55_seed.data   -145.372853524781   -38.929193446435
../56_seed.data   -179.21801552375   -61.5619097982539
../57_seed.data   -214.845911357824   -51.2214049347113
../58_seed.data   -150.901333197731   -62.3995921626641
../59_seed.data   -197.499230301579   -57.055388363887
../60_seed.data   -86.3523581082321   -21.3984520020724
../61_seed.data   -103.287389736361   -28.0907563185935
../62_seed.data   -149.375060092701   -42.7126082260027
../63_seed.data   -261.798088478121   -104.517645433664
../64_seed.data   -209.853907458375   -83.967193327844
../65_seed.data   -177.298568004517   -56.3264606134663
../66_seed.data   -247.895173658502   -91.9135245568291
../67_seed.data   -165.237329559315   -52.0175854677861
../68_seed.data   -363.501064247402   -163.119486223703
../69_seed.data   -279.037977173768   -88.5979726163153
../70_seed.data   -354.330796767598   -133.70642905246
../71_seed.data   -168.397741182471   -51.5246131727487
../72_seed.data   -389.671961533736   -151.692751193546
../73_seed.data   -222.393477411409   -69.9247339846859
../74_seed.data   -152.363175385675   -44.8762306525218
../75_seed.data   -267.153327516969   -87.6514899096343
../76_seed.data   -378.040917527855   -146.014648709548
../77_seed.data   -98.9420518318662   -32.4714155632233
../78_seed.data   -113.167876565815   -46.1095441948361
../79_seed.data   -230.789826627083   -88.2805748478224
../80_seed.data   -269.968368233769   -102.161510068832
../81_seed.data   -137.706357022137   -34.6712678724965
../82_seed.data   -78.8882022035404   -28.5425975083824
../83_seed.data   -388.896693735328   -196.017392600473
../84_seed.data   -251.223736552383   -73.8522502615087
../85_seed.data   -519.379049431374   -300.642564466754
../86_seed.data   -131.476073881012   -44.3710272578485
../87_seed.data   -104.76237025268   -29.6293658975848
../88_seed.data   -403.550800207757   -204.769612244441
../89_seed.data   -149.518042154141   -50.5398246700168
../90_seed.data   -333.936160428172   -154.964421885358
../91_seed.data   -102.962703949868   -37.204410729028
../92_seed.data   -283.855934305062   -105.699334150124
../93_seed.data   -588.546553458343   -325.650756230391
../94_seed.data   -137.929456090956   -34.346692182034
../95_seed.data   -225.681964348973   -90.802715253426
../96_seed.data   -147.473347084557   -40.7960844526478
../97_seed.data   -332.4836828055   -145.67773467953
../98_seed.data   -367.948280318943   -125.166556202061
../99_seed.data   -294.127364241387   -98.4637391969002
../100_seed.data   -661.133237716627   -343.408947615619
../101_seed.data   -394.93536598225   -130.274302496988
../102_seed.data   -261.472700248154   -82.5614396953919
../103_seed.data   -69.0456476783021   -12.2660051897253
../104_seed.data   -310.437271206604   -120.002104154845
../105_seed.data   -304.929433139347   -124.907361594896
../106_seed.data   -147.789078612005   -51.6041334334415
../107_seed.data   -261.954673709133   -102.653481845333
../108_seed.data   -346.605532316326   -132.288833050007
../109_seed.data   -104.050360677932   -26.647275055071
../110_seed.data   -318.877816618228   -121.850819416479
../111_seed.data   -606.844796926461   -281.372046838313
../112_seed.data   -183.968248213085   -54.1349925412069
../113_seed.data   -146.571628240877   -49.929986884231
../114_seed.data   -276.055610521784   -101.048822588351
../115_seed.data   -296.961153495099   -87.1543149106751
../116_seed.data   -297.780525851391   -122.031928083947
../117_seed.data   -232.263777696667   -90.4629012604296
../118_seed.data   -351.836909742929   -151.342591673697
../119_seed.data   -480.525311046652   -224.493984506452
../120_seed.data   -300.56922367459   -128.650160908183
../121_seed.data   -271.491598727574   -94.5067907489232
../122_seed.data   -329.492062221229   -148.901451525299
../123_seed.data   -490.934204050366   -230.303233902961
../124_seed.data   -194.84661961798   -55.491746419109
../125_seed.data   -550.960193598433   -304.28218835019
../126_seed.data   -348.175193032703   -156.57203640719
../127_seed.data   -459.339531808673   -185.166850871401
../128_seed.data   -391.524201090546   -177.968636639825
../129_seed.data   -295.951957980297   -109.996554926513
../130_seed.data   -128.69326586545   -32.0523453438461
../131_seed.data   -252.461353908911   -80.3957560056289
../132_seed.data   -217.702279236112   -95.1967619353392
../133_seed.data   -349.876116998691   -133.25869429167
../134_seed.data   -429.667272214103   -201.482438299961
../135_seed.data   -645.079533735036   -362.27469899023
../136_seed.data   -343.95129944329   -146.694146663159
../137_seed.data   -291.954645773613   -98.9942154378514
../138_seed.data   -62.3070508646669   -13.7428656026924
../139_seed.data   -223.954464647572   -75.8943595238366
../140_seed.data   -282.702058269889   -102.92916386474
../141_seed.data   -110.756851638094   -25.5607952773807
../142_seed.data   -260.175549006096   -68.2681215828973
../143_seed.data   -200.062693112346   -63.1919578516367
../144_seed.data   -591.201512693335   -297.801089123021
../145_seed.data   -183.310681548779   -59.4176664782891
../146_seed.data   -96.1991332025493   -29.8020320741479
../147_seed.data   -247.637694000412   -106.256053441152
../148_seed.data   -511.9452385195   -224.04342024005
../149_seed.data   -92.9442747444454   -21.4245398643524
../150_seed.data   -175.227553860474   -70.9867437964281
../151_seed.data   -187.993763885398   -62.6541095062105
../152_seed.data   -227.327857669007   -87.4920149265203
../153_seed.data   -123.93135562369   -36.002261629074
../154_seed.data   -512.770049382654   -262.708337030447
../155_seed.data   -211.551910851142   -63.8268487831235
../156_seed.data   -86.2556359565007   -29.5436872900204
../157_seed.data   -389.519557440388   -141.246426457071
../158_seed.data   -375.52577890815   -163.948366100255
../159_seed.data   -419.577432703251   -139.54064862929
../160_seed.data   -502.184056198215   -231.433615265079
../161_seed.data   -251.602618923802   -79.1518121922659
../162_seed.data   -153.522236945944   -56.8717956726635
../163_seed.data   -188.048034488023   -61.2729646221692
../164_seed.data   -272.612452886613   -106.854661665336
../165_seed.data   -192.851243375097   -71.3283403665836
../166_seed.data   -144.602757687012   -25.6052942625028
../167_seed.data   -162.312356290363   -64.6930874383571
../168_seed.data   -376.075775499375   -150.444865011241
../169_seed.data   -532.966469636244   -258.083685123632
../170_seed.data   -125.789468080173   -32.1921301299281
../171_seed.data   -367.641176991771   -183.231178686625
../172_seed.data   -182.829118228872   -44.0170835443966
../173_seed.data   -119.635375462605   -29.0675119473147
../174_seed.data   -288.169393943172   -104.849053602568
../175_seed.data   -166.975950706572   -55.1627198611916
../176_seed.data   -188.241027838524   -74.9633169080311
../177_seed.data   -153.027318322055   -41.7608186048844
../178_seed.data   -228.926260554356   -85.7486537426652
../179_seed.data   -330.194620007803   -141.125526933667
../180_seed.data   -181.52721046008   -74.4964833926738
../181_seed.data   -402.041423774128   -169.253601690754
../182_seed.data   -99.6876308263222   -34.9661072078857
../183_seed.data   -138.795365454254   -52.993394679941
../184_seed.data   -286.481775325453   -118.915495894267
../185_seed.data   -162.843898344026   -58.2047213196924
../186_seed.data   -525.812684319539   -236.253921512324
../187_seed.data   -304.604876372845   -92.5702898309183
../188_seed.data   -168.918440227569   -43.5946125074922
../189_seed.data   -432.592799946427   -189.743278484338
../190_seed.data   -180.052044637881   -44.7075538083714
../191_seed.data   -322.366576654455   -109.068541304659
../192_seed.data   -380.605901754281   -177.606913917407
../193_seed.data   -192.966095543417   -60.0895773947907
../194_seed.data   -650.170791943225   -309.934257461767
../195_seed.data   -143.53196818513   -51.4222832085498
../196_seed.data   -151.071890879559   -54.0429470092545
../197_seed.data   -162.002546387128   -48.4880224546862
../198_seed.data   -198.705271456657   -68.4480392321825
../199_seed.data   -109.47670783072   -28.6623300204554
../200_seed.data   -249.307836662314   -62.8541983724778
../201_seed.data   -69.4590156097606   -18.1386857419499
../202_seed.data   -110.046956562914   -24.6456087435816
../203_seed.data   -190.005059588687   -73.9324780546999
../204_seed.data   -301.119618703011   -123.352531768657
../205_seed.data   -336.407579188444   -119.906170415326
../206_seed.data   -68.4628826234638   -16.3488786182556
../207_seed.data   -322.46964198663   -122.593496588624
../208_seed.data   -552.531379893346   -251.013954629692
../209_seed.data   -270.612085046672   -100.515685768671
../210_seed.data   -460.713048924435   -181.125791350012
../211_seed.data   -265.54228325032   -108.229038486988
../212_seed.data   -62.4668592625719   -13.3455843151043
../213_seed.data   -151.010621327832   -56.5509582762353
../214_seed.data   -402.624784729821   -205.471853862933
../215_seed.data   -275.435685147902   -106.054333448744
../216_seed.data   -473.609764547245   -191.164324960762
../217_seed.data   -148.356990255453   -24.0633937978963
../218_seed.data   -321.14557630876   -140.761336092448
../219_seed.data   -691.516376737963   -361.285832257373
../220_seed.data   -203.600440864599   -82.4962654344929
../221_seed.data   -54.6884002224174   -8.96686527085274
../222_seed.data   -546.393958191506   -305.936902154259
../223_seed.data   -102.867913602232   -24.6031925356127
../224_seed.data   -244.39964139316   -92.9246371661544
../225_seed.data   -132.645781813684   -42.131545881717
../226_seed.data   -547.877946108451   -301.524788706218
../227_seed.data   -481.802646323479   -221.224787095145
../228_seed.data   -408.850582994187   -166.243113860235
../229_seed.data   -162.159262639033   -48.2406229547025
../230_seed.data   -323.641087571377   -139.466610257292
../231_seed.data   -41.2533505052181   -6.32422794497923
../232_seed.data   -152.753066556336   -47.4451923827313
../233_seed.data   -421.381060462922   -229.925341434419
