#file	clusteren	cluster-cluster
594_seed.data	-830.615116643233	-321.692781317437
595_seed.data	-814.439302498859	-397.618381391812
596_seed.data	-1382.40424226142	-734.276748359941
597_seed.data	-801.2763074518	-296.169545472973
598_seed.data	-917.065731434524	-313.87485431269
599_seed.data	-1038.83541589519	-572.348824352015
600_seed.data	-927.205459107013	-512.385562800534
601_seed.data	-1118.31092125178	-503.011218086327
602_seed.data	-1424.99009910837	-624.510804755717
603_seed.data	-831.579651177347	-319.715408980453
604_seed.data	-1164.88411795431	-546.219155995513
605_seed.data	-1358.70865420513	-715.106446312463
606_seed.data	-814.63382254318	-291.923114731107
607_seed.data	-1274.25142387335	-437.095046820143
608_seed.data	-979.202424465515	-375.768229400425
609_seed.data	-892.282899174279	-442.17077477358
610_seed.data	-951.605144114456	-458.947573331432
611_seed.data	-1265.28759302552	-610.903164945994
612_seed.data	-1402.76425554305	-638.19620677645
613_seed.data	-885.56541370187	-424.433640350001
614_seed.data	-896.87938923078	-446.398661533279
615_seed.data	-1003.15068581916	-393.48953340642
616_seed.data	-862.372428352234	-280.797617929166
617_seed.data	-1306.03535529057	-556.293751006914
618_seed.data	-1273.9247350425	-704.817254854016
619_seed.data	-997.191123323681	-461.601804197014
620_seed.data	-823.319248236574	-372.905937752399
621_seed.data	-1017.39277027493	-377.966382202165
622_seed.data	-1112.85677924656	-468.086790215794
623_seed.data	-815.438156293618	-331.809054469738
624_seed.data	-1239.29456990915	-680.751935111716
625_seed.data	-1267.91990904335	-595.974589107006
626_seed.data	-1455.728820998	-641.577412329076
627_seed.data	-976.023006451985	-428.098131835935
628_seed.data	-1285.7425321514	-620.676274954689
629_seed.data	-922.508891751669	-410.893040496415
630_seed.data	-1030.72472846638	-484.3786347874
631_seed.data	-992.167614982844	-352.123595647006
632_seed.data	-963.598772072175	-411.752686779356
633_seed.data	-1108.21073902907	-462.155552953659
634_seed.data	-861.026938812492	-328.459729396533
635_seed.data	-1465.85482701068	-524.893857417552
636_seed.data	-1116.71325011283	-649.57885709417
637_seed.data	-935.831426975967	-273.143622299134
638_seed.data	-1156.652594341	-503.561460951151
639_seed.data	-814.418855029907	-289.543242740446
640_seed.data	-824.425475036093	-356.09413100046
641_seed.data	-1194.30742429948	-476.148559140626
642_seed.data	-1221.57455559921	-477.350121782753
643_seed.data	-1143.60327457308	-596.253218766058
644_seed.data	-1079.47683286308	-452.85491828801
645_seed.data	-1066.03087400954	-430.860858199335
646_seed.data	-1165.00055228201	-516.026454747179
647_seed.data	-1481.88846875618	-863.369124299471
648_seed.data	-996.610143094139	-393.04588205365
649_seed.data	-1335.52697017549	-719.848911040056
650_seed.data	-952.858964933822	-317.086622780861
651_seed.data	-897.972481020782	-393.255218307984
652_seed.data	-1074.39353636168	-412.213291653583
653_seed.data	-1003.81049550897	-398.096866629422
654_seed.data	-860.130068896225	-289.268254070234
655_seed.data	-1059.54870900925	-375.260129639154
656_seed.data	-1329.92989426536	-603.586898178832
657_seed.data	-1225.23678375035	-526.479450984472
658_seed.data	-935.401264874337	-388.230982956718
659_seed.data	-869.719661964495	-356.735153871189
660_seed.data	-1148.04045694577	-458.372046116824
661_seed.data	-1185.00820030195	-568.632498069703
662_seed.data	-1410.28387545094	-791.073866864651
663_seed.data	-1132.52840129246	-568.899038536342
664_seed.data	-952.655183234437	-357.556277112271
665_seed.data	-817.92114450389	-315.998917818825
666_seed.data	-915.397364010682	-316.510574808127
667_seed.data	-992.044700266922	-489.003830801781
668_seed.data	-882.341619454382	-416.728957671732
669_seed.data	-929.876822188147	-381.506269841222
670_seed.data	-1228.2537173922	-470.364148506296
671_seed.data	-1433.28839627038	-622.68667231367
672_seed.data	-1433.75639915204	-581.563608192555
673_seed.data	-1392.45061315329	-687.06564994259
674_seed.data	-1061.42592054026	-426.133771556007
675_seed.data	-824.472656842322	-314.51651816863
676_seed.data	-826.4715156165	-281.814986237336
677_seed.data	-1256.89174776086	-703.600154368464
678_seed.data	-1283.49563743642	-533.308864152139
679_seed.data	-812.411473267268	-418.46907006342
680_seed.data	-867.597073937896	-401.933815012992
681_seed.data	-944.441038585169	-401.225590904529
682_seed.data	-1100.84547176885	-455.507325092361
683_seed.data	-931.717472761401	-392.606561788819
684_seed.data	-898.207778067551	-354.558969802852
685_seed.data	-1093.4621228362	-384.984380327237
686_seed.data	-1127.44896110768	-551.2977494385
687_seed.data	-1324.64789391564	-686.972245291716
688_seed.data	-956.734750787855	-319.787634803577
689_seed.data	-909.893245286728	-324.483858867518
690_seed.data	-960.661472396275	-444.853479533312
691_seed.data	-827.217707818342	-306.184563847446
692_seed.data	-849.130386373687	-376.189302973352
693_seed.data	-1099.95242220665	-541.561149305096
694_seed.data	-820.906765620804	-297.41657576616
695_seed.data	-996.776251974435	-588.554582697405
696_seed.data	-1409.13298666299	-642.04681287716
697_seed.data	-856.210172646018	-339.014914062477
698_seed.data	-1287.12673367243	-721.818227042217
699_seed.data	-1154.60359655245	-543.471121230433
700_seed.data	-827.698573115531	-376.047617107467
701_seed.data	-972.406067580865	-346.954869243617
702_seed.data	-919.248469244398	-350.62541715346
703_seed.data	-1057.41810587094	-463.590567378374
704_seed.data	-949.574803715385	-391.284170047349
705_seed.data	-1372.13250118817	-667.515965010259
706_seed.data	-946.907146901566	-315.992856484123
707_seed.data	-975.187790697018	-367.513590387433
708_seed.data	-818.596339852897	-334.838894790675
709_seed.data	-955.583293474333	-409.198203771144
710_seed.data	-1413.67754028171	-855.165904302168
711_seed.data	-1425.69610145734	-581.949445347268
712_seed.data	-991.869083284026	-544.664618346108
713_seed.data	-1100.64676228047	-442.847167211972
714_seed.data	-873.920418367999	-355.943756156563
715_seed.data	-1233.14145827751	-611.791291843988
716_seed.data	-915.987786489288	-360.192933947198
717_seed.data	-1047.61844371447	-403.326030776413
718_seed.data	-1069.12758383267	-583.2891447531
719_seed.data	-1415.95159408069	-690.590536769772
720_seed.data	-1192.82288704494	-601.730266576643
721_seed.data	-807.03578160639	-295.67812260868
722_seed.data	-1062.66778339155	-568.092452290147
723_seed.data	-1020.87952153153	-397.267300729286
724_seed.data	-1150.61695417443	-564.393272556499
725_seed.data	-865.53344233455	-409.819025596576
726_seed.data	-949.813890033221	-421.246808450088
727_seed.data	-1004.07026358056	-483.679436082656
728_seed.data	-1100.89673114857	-483.165685531906
729_seed.data	-1002.95436943786	-335.874930186046
730_seed.data	-856.576874079423	-446.718651500979
731_seed.data	-969.950953671312	-461.771194576836
732_seed.data	-1415.58173617101	-657.603670667999
733_seed.data	-992.031965936956	-334.655369314392
734_seed.data	-1081.80840093406	-508.889216475002
735_seed.data	-966.797039494447	-376.473991243498
736_seed.data	-1308.47524813951	-533.210034148858
737_seed.data	-881.384227247095	-402.470253674897
738_seed.data	-1337.36709925801	-708.065618718389
739_seed.data	-896.487141949	-396.33608728105
740_seed.data	-1158.98999954869	-516.593920678068
741_seed.data	-896.447170604807	-448.75183649204
742_seed.data	-1228.69209240881	-561.504615287199
743_seed.data	-1293.33087154923	-604.703011705475
744_seed.data	-1096.98731104072	-490.240124167075
745_seed.data	-908.843308965575	-413.715049412551
746_seed.data	-882.470924961479	-343.480259241851
747_seed.data	-897.181440088286	-391.85175021367
748_seed.data	-804.301086526241	-341.096920173445
749_seed.data	-992.88426313895	-477.512469825259
750_seed.data	-1159.40613559944	-538.323282526883
751_seed.data	-1072.52998979061	-406.585821874266
752_seed.data	-1092.39873807745	-409.081639943724
753_seed.data	-1151.0011853201	-534.191379848537
754_seed.data	-1283.81906435171	-518.128388623358
755_seed.data	-1014.79328289376	-423.403827239808
756_seed.data	-923.180396079884	-475.079308432682
757_seed.data	-841.581335727398	-288.530016380176
758_seed.data	-1071.60629336316	-610.397750572677
759_seed.data	-954.589338553258	-487.191367285511
760_seed.data	-1217.41152000269	-563.23018671507
761_seed.data	-1009.5486414907	-430.7412899161
762_seed.data	-1472.14566426705	-663.545445204022
763_seed.data	-894.824891057826	-436.331586673329
764_seed.data	-1030.39841276135	-461.814537952306
765_seed.data	-891.115695893196	-391.211813763368
766_seed.data	-1214.73709031771	-487.78987354481
767_seed.data	-1005.2500556508	-587.088437828378
768_seed.data	-886.360317050507	-361.175341779544
769_seed.data	-907.342947764997	-357.349057549259
770_seed.data	-884.292249969003	-458.233821100218
771_seed.data	-842.902037191522	-308.22938092248
772_seed.data	-851.570481017789	-325.177999491713
773_seed.data	-995.906893082518	-461.49739128179
774_seed.data	-1349.92152468198	-513.941750814716
775_seed.data	-956.49943012585	-394.728172898566
776_seed.data	-1376.05272688078	-684.17704605375
777_seed.data	-1328.50144320364	-629.120349426757
778_seed.data	-940.441237813675	-400.349644726637
779_seed.data	-896.769573318231	-352.940307514497
780_seed.data	-868.770050167171	-427.852223292846
781_seed.data	-1300.79676001002	-689.719661820351
782_seed.data	-1251.51269840194	-529.963236842499
783_seed.data	-815.350705748744	-372.14142763382
784_seed.data	-851.753133488773	-341.304456293154
785_seed.data	-1068.4300305321	-431.314778480312
786_seed.data	-842.283444747021	-376.011178282357
787_seed.data	-817.163029371145	-320.8144388169
788_seed.data	-1294.48515754594	-723.31680155134
789_seed.data	-962.121091341159	-441.785378158955
790_seed.data	-1242.35006133372	-607.086239049849
791_seed.data	-1045.70088859778	-356.280454450168
792_seed.data	-861.401385611094	-378.982506981737
793_seed.data	-893.984923016264	-307.447890039295
794_seed.data	-945.294867477603	-374.091528010536
795_seed.data	-1134.92993279392	-449.217993823546
796_seed.data	-974.595117216944	-415.555603688674
797_seed.data	-926.687576381204	-380.813951484645
798_seed.data	-1014.43822588852	-489.508047960101
799_seed.data	-997.610949638621	-522.570835018126
800_seed.data	-855.686446807429	-302.639847561334
801_seed.data	-857.834885934264	-367.794561907376
802_seed.data	-889.067371408324	-448.987759020933
803_seed.data	-1132.33793226576	-481.547246241408
804_seed.data	-1188.78465562764	-566.041684487572
805_seed.data	-810.010560186957	-379.571487014891
806_seed.data	-1136.56402519587	-481.241841683253
807_seed.data	-1254.80906793604	-496.10295723615
808_seed.data	-832.339569799068	-361.661839988784
809_seed.data	-1005.57736858324	-372.409283539843
810_seed.data	-882.550623416123	-368.067002967285
811_seed.data	-1111.01338486553	-539.989672556695
812_seed.data	-1123.54284352986	-535.562959040788
813_seed.data	-826.302109677947	-286.508810855869
814_seed.data	-940.91819759389	-419.058970034408
815_seed.data	-1259.1290893837	-687.315749643417
816_seed.data	-1033.19936840679	-380.124518058355
817_seed.data	-985.414502774602	-389.363196477805
818_seed.data	-934.271379719715	-401.973406418279
819_seed.data	-1116.41254510847	-533.585368508533
820_seed.data	-958.780912031931	-458.54958220479
821_seed.data	-868.425749753176	-457.17550069902
822_seed.data	-976.708974380007	-415.482826437691
823_seed.data	-1185.85621711033	-543.062026594255
824_seed.data	-1461.04106545802	-704.848310468427
825_seed.data	-817.171344912437	-315.342052180263
826_seed.data	-888.861277822374	-432.697682928393
827_seed.data	-1312.87929958002	-577.66353859787
828_seed.data	-941.447927706275	-508.088164612349
829_seed.data	-960.10822189389	-358.484629244611
830_seed.data	-1294.52831832827	-665.212033923426
831_seed.data	-898.535480354338	-370.437379199351
832_seed.data	-911.175538997539	-446.397047847338
833_seed.data	-972.248996460765	-441.078155645628
834_seed.data	-1276.17904692209	-640.630822986695
835_seed.data	-1422.66944331912	-688.414757107331
836_seed.data	-1387.10359001155	-744.299777680232
837_seed.data	-881.264987092555	-282.291422405978
838_seed.data	-1329.12726125711	-509.797736058482
839_seed.data	-1191.59502692635	-701.381247852519
840_seed.data	-1032.27986001374	-487.888118906481
841_seed.data	-1175.50113320846	-574.408574286021
842_seed.data	-836.311131961695	-365.078452222153
843_seed.data	-1162.69997563704	-630.062769469439
844_seed.data	-931.739639845869	-504.856575177545
845_seed.data	-1137.68192929026	-472.593740595966
846_seed.data	-1057.42439837238	-407.005216888512
847_seed.data	-845.591395181814	-378.907741470102
848_seed.data	-1019.07283263434	-461.870773641848
849_seed.data	-924.086502453852	-404.834822470786
850_seed.data	-1266.63572107859	-504.530918836531
851_seed.data	-979.816611962338	-335.22569109794
852_seed.data	-948.636965590697	-360.040702792619
853_seed.data	-849.054033684573	-302.670036176742
854_seed.data	-883.926475790544	-386.157869986192
855_seed.data	-870.105020841784	-373.397204519337
856_seed.data	-1113.66719370085	-496.920762961616
857_seed.data	-935.347629818387	-437.727727292558
858_seed.data	-878.633868580681	-364.797243993782
859_seed.data	-818.66793965872	-308.841638912467
860_seed.data	-952.69629034518	-416.93839791499
861_seed.data	-1033.2400125597	-477.816382963633
862_seed.data	-1000.45947543225	-539.824862592495
863_seed.data	-891.15146243865	-336.193481983247
864_seed.data	-845.391492509554	-358.468148600999
865_seed.data	-863.44864371688	-375.292863757914
866_seed.data	-1431.71557709363	-585.951537786348
867_seed.data	-1360.40582687813	-836.843657183694
868_seed.data	-885.629287917862	-334.354447714135
869_seed.data	-899.299321714109	-373.885758603335
870_seed.data	-1136.22394551353	-634.544049395784
871_seed.data	-863.903745297238	-368.283714219642
872_seed.data	-1137.73418234664	-507.065414898824
873_seed.data	-983.336026951951	-563.453927570273
874_seed.data	-946.955996967515	-297.811597374954
875_seed.data	-875.917951322588	-341.708549622525
876_seed.data	-1116.12267044898	-474.97194750312
877_seed.data	-1108.0821203218	-448.631073943759
878_seed.data	-803.2867034032	-382.706335640265
879_seed.data	-1045.14376440445	-481.462166808602
880_seed.data	-871.066494152111	-369.155864388778
881_seed.data	-1021.59511775507	-327.956623767194
882_seed.data	-809.149267306304	-274.960996889336
883_seed.data	-892.829040128558	-394.712486055969
884_seed.data	-1035.29254033952	-446.95536077552
885_seed.data	-906.120180641246	-362.564784087429
886_seed.data	-1019.31712788155	-391.729981807076
887_seed.data	-873.84785737126	-365.21436690757
888_seed.data	-877.263313244406	-298.136617302662
889_seed.data	-937.311147408059	-415.877252586126
890_seed.data	-920.559417760596	-434.678379788078
891_seed.data	-976.636122253657	-503.246914365637
892_seed.data	-1014.65047986699	-360.230847106077
893_seed.data	-1118.11857939648	-419.428156868911
894_seed.data	-887.394196010394	-346.966678925024
895_seed.data	-827.009794647191	-295.70356694516
896_seed.data	-940.013634657796	-481.796837527663
897_seed.data	-1442.83912794274	-738.502194218168
898_seed.data	-1070.28164773828	-409.670790803543
899_seed.data	-907.373818969808	-518.507753877429
900_seed.data	-1144.08257341732	-481.304950414474
901_seed.data	-879.01733263113	-353.511742368014
902_seed.data	-852.409918371649	-319.15650164713
903_seed.data	-1191.69652626873	-593.331915311286
904_seed.data	-1015.00995175879	-468.276327759424
905_seed.data	-1136.48478750217	-599.264343471415
906_seed.data	-818.856517073652	-302.095855693784
907_seed.data	-874.06227240963	-377.764689358919
908_seed.data	-832.974514373565	-414.427398206495
909_seed.data	-839.636963109665	-389.280105652024
910_seed.data	-1018.59363081694	-353.098951357843
911_seed.data	-848.696452242123	-295.423395886006
912_seed.data	-908.74040283686	-353.490425920445
913_seed.data	-1258.50874232952	-599.087971718512
914_seed.data	-978.222965070669	-405.120819776154
915_seed.data	-908.786004618921	-350.268757869816
916_seed.data	-836.369212240751	-414.655580114186
917_seed.data	-964.794095439953	-384.452996555798
918_seed.data	-880.277470860348	-360.701503119949
919_seed.data	-832.767098723686	-289.703142140744
920_seed.data	-811.56183798542	-302.916290918279
921_seed.data	-820.619924845059	-381.639820918339
922_seed.data	-892.719469990975	-409.001205841774
923_seed.data	-1287.65414523481	-605.085265984246
924_seed.data	-976.583229482732	-441.968291243455
925_seed.data	-821.84347852012	-293.215314918512
926_seed.data	-1010.23510647283	-431.799875660222
927_seed.data	-939.512883793437	-390.84492103015
928_seed.data	-883.500898181018	-342.897241612473
929_seed.data	-1493.43908961305	-714.141657728198
930_seed.data	-979.299219750129	-410.787600966493
931_seed.data	-1377.39033938499	-630.335866693025
932_seed.data	-898.889978128402	-379.731105264403
933_seed.data	-1102.72459736708	-406.26350012583
934_seed.data	-1164.04967614453	-486.070321177977
935_seed.data	-897.980103222074	-346.113825913473
936_seed.data	-872.883707813938	-321.454054056507
937_seed.data	-1005.42378689018	-433.704086154442
938_seed.data	-934.809461680577	-417.939585670351
939_seed.data	-909.23742201774	-420.215269782513
940_seed.data	-981.874320148058	-338.448429367711
941_seed.data	-897.378511688454	-352.108859449623
942_seed.data	-819.919061849767	-294.849285342847
943_seed.data	-918.741980498019	-361.453021668337
944_seed.data	-1438.63222268881	-641.15742251639
945_seed.data	-856.270310290046	-456.570494830304
946_seed.data	-1222.31257658629	-628.946083800613
947_seed.data	-869.425396617179	-396.411693870413
948_seed.data	-830.13645173036	-295.143186477246
949_seed.data	-1238.97165895154	-473.840894386784
950_seed.data	-906.103129125514	-366.381901672985
951_seed.data	-818.12193794078	-337.671777545094
952_seed.data	-964.911011904605	-435.930354478199
953_seed.data	-911.211089592303	-436.118807911735
954_seed.data	-1228.45688193083	-510.896844098053
955_seed.data	-1080.30680647504	-507.072100991525
956_seed.data	-1155.27234574587	-511.996697251425
957_seed.data	-1465.44092540123	-639.806891398928
958_seed.data	-924.337917267977	-347.618817861239
959_seed.data	-905.291123983309	-377.418688187448
960_seed.data	-981.432112793038	-443.354514047068
961_seed.data	-846.29156101473	-317.29243361298
962_seed.data	-1095.12160648475	-515.100976215112
963_seed.data	-1142.18733910767	-576.275055378361
964_seed.data	-952.644847188056	-414.121478146135
965_seed.data	-1133.81320733615	-577.451579623169
966_seed.data	-865.364886526045	-347.163082566246
967_seed.data	-972.430387444744	-426.020155005062
968_seed.data	-1063.69884729196	-479.656127871362
969_seed.data	-1268.59075553465	-556.473523925727
970_seed.data	-838.155266165843	-401.732030402324
971_seed.data	-1285.23145762831	-661.188149241217
972_seed.data	-989.393903839254	-384.952835589194
973_seed.data	-903.892806638076	-335.312142174944
974_seed.data	-837.203611239585	-335.02461321795
975_seed.data	-897.403612214577	-357.839384741129
976_seed.data	-1079.32900795591	-419.761298591199
977_seed.data	-828.102631759516	-365.801557428794
978_seed.data	-955.971900868476	-392.334949110227
979_seed.data	-915.869359545078	-474.446929991855
980_seed.data	-874.852424146416	-284.546170230943
981_seed.data	-1428.14036430634	-638.965279182853
982_seed.data	-1095.5564878314	-406.471489005765
983_seed.data	-1122.93299367774	-462.103542011208
984_seed.data	-999.446530033394	-498.188598242889
985_seed.data	-1129.67579207152	-495.107443412818
986_seed.data	-1042.1741426849	-406.675735404338
987_seed.data	-1084.7756139199	-434.615432895166
988_seed.data	-969.925177032988	-417.551895557636
989_seed.data	-953.539982980926	-317.243604689995
990_seed.data	-854.499420712413	-336.096516044472
991_seed.data	-1305.88881730104	-581.862588421013
992_seed.data	-839.781444806387	-320.014025329889
993_seed.data	-927.966343258463	-393.152504675683
994_seed.data	-991.959004796604	-406.607686379401
995_seed.data	-946.931607174398	-430.980906823552
996_seed.data	-861.646516153775	-337.084850284657
997_seed.data	-948.796993139969	-488.368548383364
998_seed.data	-1017.52141716044	-416.825602646288
999_seed.data	-907.989138595611	-343.965533031539
1000_seed.data	-1497.13352275282	-870.288165898156
1001_seed.data	-1313.23115272533	-472.090942335355
1002_seed.data	-1025.20897995103	-485.188865773226
1003_seed.data	-919.151267635652	-401.206479458638
1004_seed.data	-1388.65133427236	-611.898886713326
1005_seed.data	-1102.2671612206	-660.507997583981
1006_seed.data	-905.932042414367	-433.346108346672
1007_seed.data	-825.361680592219	-336.397759584076
1008_seed.data	-823.284674438234	-284.366078512176
1009_seed.data	-875.744579227286	-368.700114682414
1010_seed.data	-888.310709667319	-317.402945182426
1011_seed.data	-936.921001370091	-344.402267605449
1012_seed.data	-857.428890564778	-304.471758429243
1013_seed.data	-1270.32909333174	-558.175842300338
1014_seed.data	-1403.98250969812	-490.437669489534
1015_seed.data	-1079.74631003598	-358.565530430696
1016_seed.data	-969.722717065946	-428.399038928351
1017_seed.data	-900.048387204933	-363.474715432806
1018_seed.data	-914.272350710081	-293.461560761695
1019_seed.data	-1327.46776546884	-670.107025158071
1020_seed.data	-883.923260443937	-352.125958726971
1021_seed.data	-888.590853387777	-376.987333210591
1022_seed.data	-1010.06459043928	-492.364626518917
1023_seed.data	-1154.25897577437	-558.923406273319
1024_seed.data	-863.140370808323	-291.729640453247
1025_seed.data	-887.118696972924	-387.904103852967
1026_seed.data	-1064.39959632692	-365.939041895793
1027_seed.data	-853.574493946621	-348.972852327486
1028_seed.data	-1010.09862828578	-407.933109452543
1029_seed.data	-877.431020353537	-422.02663092665
1030_seed.data	-943.344635286046	-505.761295125176
1031_seed.data	-1094.38039827327	-498.87451134245
1032_seed.data	-961.00736887085	-473.126484550198
1033_seed.data	-881.985927724102	-413.158222825132
1034_seed.data	-962.852732527802	-418.560958079366
1035_seed.data	-1116.81833703365	-537.45658098357
1036_seed.data	-1261.40358492873	-563.207914039507
1037_seed.data	-972.647200313085	-376.624765729194
1038_seed.data	-1025.12296639752	-471.55389894986
1039_seed.data	-890.795849378822	-491.470716969254
1040_seed.data	-1126.79780872275	-548.183235083654
1041_seed.data	-882.023848824787	-322.95140960543
1042_seed.data	-1442.65014781385	-672.906410009831
1043_seed.data	-1300.83615299691	-470.291042167804
1044_seed.data	-1152.38006635865	-497.741808776969
1045_seed.data	-883.690427421489	-420.187791252058
1046_seed.data	-1014.17076569533	-361.387423681144
1047_seed.data	-926.05501847246	-467.331280952574
1048_seed.data	-888.601359644483	-430.145765630362
1049_seed.data	-1041.93877577059	-510.063295495275
1050_seed.data	-899.422598351553	-401.446581923233
1051_seed.data	-946.156756910898	-376.067631606474
1052_seed.data	-841.394524559068	-427.190951989898
1053_seed.data	-922.922363500492	-380.199757560629
1054_seed.data	-1016.41742008622	-411.294172189745
1055_seed.data	-943.332497667736	-383.786204227891
1056_seed.data	-857.428214930525	-418.533715934404
1057_seed.data	-855.074557386738	-436.215647412684
1058_seed.data	-824.407488700216	-323.427242798434
1059_seed.data	-818.832175663113	-350.648437505576
1060_seed.data	-834.923241721713	-385.660517095741
1061_seed.data	-1008.54330207446	-389.722352667781
1062_seed.data	-1005.17136258684	-447.379615212963
1063_seed.data	-866.413820051084	-386.759638773157
1064_seed.data	-847.214758492875	-293.701050943475
1065_seed.data	-1174.03969676593	-554.271867987379
1066_seed.data	-831.54613904189	-354.716400755111
1067_seed.data	-836.832340014574	-349.747355580872
1068_seed.data	-900.081025561954	-321.888189547389
1069_seed.data	-1018.36234917844	-544.244818054494
1070_seed.data	-874.869442623016	-475.679683983729
1071_seed.data	-993.645141607482	-459.810175052911
1072_seed.data	-889.779069812591	-328.520213555137
1073_seed.data	-1125.88478208928	-466.692199000269
1074_seed.data	-906.506360678108	-368.472738228722
1075_seed.data	-832.347577455292	-331.550077215026
1076_seed.data	-961.901525792548	-356.374570515675
1077_seed.data	-1001.97063538319	-377.941120339491
1078_seed.data	-1032.18534932485	-561.91310647823
1079_seed.data	-1010.00021013735	-391.644442194779
1080_seed.data	-887.807836890159	-440.07493613726
1081_seed.data	-1099.04720667413	-548.036617248831
1082_seed.data	-871.951781623839	-323.073190576096
1083_seed.data	-1401.84619433943	-577.357749635979
1084_seed.data	-844.716185312757	-309.066090330602
1085_seed.data	-826.304833032236	-291.589422998838
1086_seed.data	-835.715507787259	-375.40078606063
1087_seed.data	-808.925820649962	-372.318791545422
1088_seed.data	-1211.90966925067	-497.344505045062
1089_seed.data	-879.867547038537	-311.913986950593
1090_seed.data	-1037.64246982023	-468.030757141819
1091_seed.data	-970.564444832906	-316.737716269284
1092_seed.data	-1231.07354238493	-411.040158556314
1093_seed.data	-846.471332808398	-391.530546306376
1094_seed.data	-1179.02323947031	-484.434024877777
1095_seed.data	-1163.83351307513	-612.366552323098
1096_seed.data	-1030.82644705755	-470.775742926533
1097_seed.data	-1066.26897625774	-537.088776380283
1098_seed.data	-969.077098402965	-493.381966982432
1099_seed.data	-1076.7453142275	-447.339006943086
1100_seed.data	-835.465549305679	-315.278954139102
1101_seed.data	-1444.08477156367	-654.934491392529
1102_seed.data	-906.210537220382	-406.494212958953
1103_seed.data	-928.715332175857	-340.790390166822
1104_seed.data	-854.566121592579	-335.570577919391
1105_seed.data	-985.270096267685	-496.710939802784
1106_seed.data	-970.413642721935	-342.101411907003
1107_seed.data	-917.90121481263	-431.487515188839
1108_seed.data	-1247.90287138924	-535.922856009417
1109_seed.data	-984.844291217878	-417.395424881675
1110_seed.data	-1060.13368283603	-522.482490458908
1111_seed.data	-1038.91355004785	-484.782371272282
1112_seed.data	-824.015149540562	-324.589417101692
1113_seed.data	-1209.72744950841	-517.000588481946
1114_seed.data	-1026.64814035579	-475.392948462886
1115_seed.data	-1406.91635114191	-687.615899983049
1116_seed.data	-954.687964452094	-456.001124185101
1117_seed.data	-1072.262886542	-311.254538082991
1118_seed.data	-1275.76907066313	-660.937413426009
1119_seed.data	-803.336355711249	-369.055398823228
1120_seed.data	-1148.43302703988	-448.053714961499
1121_seed.data	-863.271414859336	-362.049520500302
1122_seed.data	-884.473270540891	-367.327695952126
1123_seed.data	-966.984339640936	-379.93214055627
1124_seed.data	-939.622476200097	-396.14833831324
1125_seed.data	-840.034505812115	-396.901407271764
1126_seed.data	-1133.46925523911	-480.545862026549
1127_seed.data	-1148.61086849431	-448.711698730985
1128_seed.data	-828.441645095514	-315.418762418829
1129_seed.data	-1299.05490078963	-584.502909998952
1130_seed.data	-905.670475489878	-554.709802017857
1131_seed.data	-1086.09537322152	-343.871389095077
1132_seed.data	-1276.59199954974	-585.730239113355
1133_seed.data	-906.853406689048	-409.528083478413
1134_seed.data	-911.602872828747	-440.245805906339
1135_seed.data	-952.671671379801	-428.899003267545
1136_seed.data	-983.573911900512	-461.126211449123
1137_seed.data	-1142.2957605753	-480.4314835711
1138_seed.data	-893.137382392527	-323.462330763363
1139_seed.data	-1218.35097036713	-561.123623706245
1140_seed.data	-1238.25280303898	-633.85141036667
1141_seed.data	-1101.45885586374	-521.610892299843
1142_seed.data	-877.166096733434	-408.159809786197
1143_seed.data	-1295.2137821195	-660.190903336902
1144_seed.data	-837.46710656179	-475.737544017242
1145_seed.data	-987.390503620259	-377.320859583786
1146_seed.data	-1373.57424503294	-677.079517353754
1147_seed.data	-1056.81385187104	-437.507388934836
1148_seed.data	-1124.96890424289	-510.710018364777
1149_seed.data	-975.556736912801	-412.743202498587
1150_seed.data	-1210.32654502162	-561.948534008958
1151_seed.data	-824.583126313837	-400.966324402091
1152_seed.data	-1208.38198711775	-653.506675987725
1153_seed.data	-862.897323580453	-382.401954399145
1154_seed.data	-1349.59848996746	-710.134589710648
1155_seed.data	-850.669385319537	-389.770489543869
1156_seed.data	-870.409920401274	-441.768350022061
1157_seed.data	-835.551033263617	-330.930621272639
1158_seed.data	-864.439883126139	-326.325427178854
1159_seed.data	-838.86181862427	-347.254793816001
1160_seed.data	-1142.6910475533	-424.142809924927
1161_seed.data	-1222.70585805505	-593.088968275612
1162_seed.data	-1050.13829599633	-419.645435783061
1163_seed.data	-1121.94213485131	-495.806247282667
1164_seed.data	-883.062905459345	-441.297444082529
1165_seed.data	-863.325854121528	-385.352491256026
1166_seed.data	-1210.43596334692	-525.969946780933
1167_seed.data	-970.710721190582	-435.085363242469
1168_seed.data	-1362.62098797465	-472.916039428923
1169_seed.data	-856.305794078101	-378.839952290741
1170_seed.data	-845.6413623033	-458.858196635709
1171_seed.data	-846.028918254844	-317.732697885633
1172_seed.data	-956.656369075699	-430.147089170719
1173_seed.data	-889.108012065521	-433.274014098021
1174_seed.data	-1375.93928176117	-671.640174616687
1175_seed.data	-886.664047288583	-485.033149330655
1176_seed.data	-832.389304567018	-348.536805554672
1177_seed.data	-1084.07866612149	-380.201473553783
1178_seed.data	-854.977134842333	-327.90280941067
1179_seed.data	-944.612041571839	-522.828742104616
1180_seed.data	-1063.85227675871	-403.787269060912
1181_seed.data	-900.390418715336	-488.994578650048
1182_seed.data	-854.492302040016	-329.547335103177
