#file	clusteren	cluster-cluster
989_seed.data	-970.149979878722	-523.242160225609
990_seed.data	-1166.96059466047	-731.568098014462
991_seed.data	-1089.17187860829	-632.130111081261
992_seed.data	-862.793438669516	-429.7478489822
993_seed.data	-1086.29730379769	-567.011338407144
994_seed.data	-1200.4142610687	-650.289290158852
995_seed.data	-1175.3005258171	-654.346455810921
996_seed.data	-1007.644048477	-464.531601362419
997_seed.data	-825.50312323464	-358.973007021073
998_seed.data	-923.814622482087	-528.111843352131
999_seed.data	-1422.25491204649	-832.673681200079
1000_seed.data	-1047.15926212389	-579.131953021633
1001_seed.data	-1227.67609821722	-564.440805219939
1002_seed.data	-1095.61589426565	-638.309849109417
1003_seed.data	-1126.41195045148	-481.700104053677
1004_seed.data	-1382.10697267519	-869.868188785976
1005_seed.data	-910.512530000659	-554.812425594963
1006_seed.data	-1109.26354633402	-631.954851339687
1007_seed.data	-884.67566830393	-519.810548780652
1008_seed.data	-1488.88593904785	-766.441423920644
1009_seed.data	-1327.49529563746	-626.661215077626
1010_seed.data	-1035.09861696974	-571.57007617899
1011_seed.data	-1115.16564398404	-607.41942524441
1012_seed.data	-1433.61779176641	-895.157162571249
1013_seed.data	-979.146987438792	-403.403923147455
1014_seed.data	-838.679679322732	-496.85401270084
1015_seed.data	-901.237965900175	-358.618848171358
1016_seed.data	-1179.39595535513	-752.6040589277
1017_seed.data	-1166.85620988074	-670.653456483441
1018_seed.data	-854.786154305937	-472.642581723014
1019_seed.data	-1267.40564207071	-675.87513795026
1020_seed.data	-1253.44031019322	-614.857437132359
1021_seed.data	-1302.21113549324	-766.088627230931
1022_seed.data	-1261.89172629434	-754.100996706828
1023_seed.data	-1040.25254772816	-455.160277477499
1024_seed.data	-1309.4716143183	-833.260053602973
1025_seed.data	-1399.25246795976	-746.282237097183
1026_seed.data	-1271.21028604006	-637.619568641011
1027_seed.data	-953.744809263187	-610.006959931649
1028_seed.data	-1330.41198110406	-747.684771156287
1029_seed.data	-1293.9804929744	-752.717516548274
1030_seed.data	-1117.46539507049	-716.869564525432
1031_seed.data	-982.907139690116	-591.14812138089
1032_seed.data	-989.953657827413	-497.482034693976
1033_seed.data	-1315.71176316864	-784.71450423503
1034_seed.data	-1029.58992393644	-567.708016698224
1035_seed.data	-964.637500832585	-578.123432063195
1036_seed.data	-1015.00703881785	-582.953308726368
1037_seed.data	-1179.70906574963	-749.718339815452
1038_seed.data	-1320.38994219798	-829.132261308175
1039_seed.data	-1183.21433860932	-623.947136229703
1040_seed.data	-1015.03612140483	-608.937525406061
1041_seed.data	-1382.01446346764	-799.909751342223
1042_seed.data	-1425.06473615787	-711.304916963076
1043_seed.data	-1009.94713446655	-480.05426319315
1044_seed.data	-934.100303757776	-435.163702892721
1045_seed.data	-1331.94923721258	-760.004067981525
1046_seed.data	-894.217317777059	-505.913874560758
1047_seed.data	-1427.28365130932	-954.712799911765
1048_seed.data	-1064.71239832922	-542.398656312308
1049_seed.data	-977.207796449001	-519.974079550352
1050_seed.data	-1422.01695849257	-785.109367492166
1051_seed.data	-1203.92410706116	-710.154316909206
1052_seed.data	-1288.35858165127	-738.050306759434
1053_seed.data	-861.320903603337	-516.098031932722
1054_seed.data	-1079.8978409238	-537.821314519072
1055_seed.data	-883.218778304258	-491.547343825852
1056_seed.data	-1198.89317734396	-637.138188670578
1057_seed.data	-1433.88857733568	-816.467172116727
1058_seed.data	-1179.09818268092	-552.108064255868
1059_seed.data	-1005.27666461116	-398.81698021227
1060_seed.data	-1181.61236370049	-698.078204935706
1061_seed.data	-977.420517580492	-523.811073734069
1062_seed.data	-1163.41052336494	-535.770249938624
1063_seed.data	-968.381046274479	-483.167007721559
1064_seed.data	-840.798526953596	-451.949539140642
1065_seed.data	-1022.01368522299	-554.930935986937
1066_seed.data	-905.545936329409	-481.648355980862
1067_seed.data	-1432.69946728452	-855.258181988723
1068_seed.data	-1069.56627033168	-645.062140434757
1069_seed.data	-976.858536816391	-564.368260793253
1070_seed.data	-1330.2062949787	-806.4017740727
1071_seed.data	-1024.03777763516	-488.202909545944
1072_seed.data	-1039.47612766124	-623.098540289772
1073_seed.data	-1102.57947072624	-603.90865670737
1074_seed.data	-1128.12091128355	-558.721322140396
1075_seed.data	-1425.74528859179	-877.406452247084
1076_seed.data	-1005.5520124643	-489.449698714261
1077_seed.data	-1141.35304930112	-597.819697192681
1078_seed.data	-1222.91587421169	-586.439657059955
1079_seed.data	-856.983338430123	-417.316388252467
1080_seed.data	-963.256776697086	-553.586154971438
1081_seed.data	-1117.12082380086	-583.250270205099
1082_seed.data	-1141.95742860648	-625.735162931505
1083_seed.data	-916.967460120596	-452.195996686643
1084_seed.data	-1303.71786581744	-766.511337086918
1085_seed.data	-1397.70032988564	-829.231824457962
1086_seed.data	-992.592519665973	-514.943563994666
1087_seed.data	-988.617881715839	-550.059439614241
1088_seed.data	-1390.9491492013	-850.19899534148
1089_seed.data	-858.325748561119	-513.739573407053
1090_seed.data	-993.874867689844	-488.475821597875
1091_seed.data	-1109.48279299581	-655.464296135345
1092_seed.data	-992.277771672118	-537.793085020995
1093_seed.data	-1264.06381011096	-694.223918284897
1094_seed.data	-1282.16538619818	-789.176871171878
1095_seed.data	-982.305986340635	-557.565515569291
1096_seed.data	-995.871703403679	-588.565676533901
1097_seed.data	-1449.78097931859	-840.932508735118
1098_seed.data	-1332.66033396466	-771.294306829685
1099_seed.data	-1035.63560093704	-579.925851815961
1100_seed.data	-1420.89131405632	-744.602304106488
1101_seed.data	-1479.11578420629	-840.2476678059
1102_seed.data	-1353.05029799238	-670.109795639162
1103_seed.data	-1179.04559620008	-712.555840773139
1104_seed.data	-1095.25724920194	-589.672895082063
1105_seed.data	-1324.57988351538	-729.419818992799
1106_seed.data	-946.005435945129	-522.656752528772
1107_seed.data	-986.083666790537	-584.384608722475
1108_seed.data	-944.778724146114	-503.573081173667
1109_seed.data	-832.950516443604	-493.531215746589
1110_seed.data	-1226.36917382222	-655.549182717653
1111_seed.data	-1295.50488577136	-700.242414777832
1112_seed.data	-867.891289391957	-480.68421542673
1113_seed.data	-998.546361421647	-495.912364516103
1114_seed.data	-1472.36987758065	-944.171840879779
1115_seed.data	-1252.21583217922	-773.776303609516
1116_seed.data	-1290.60583525929	-761.971658712963
1117_seed.data	-1225.18625932826	-643.189413722174
1118_seed.data	-1259.31487212499	-774.291278753269
1119_seed.data	-968.073774122201	-491.388543347151
1120_seed.data	-1387.05686556498	-859.207581831042
1121_seed.data	-1447.86125148548	-804.162491668751
1122_seed.data	-1289.3055362853	-724.079129907656
1123_seed.data	-1028.30609916001	-588.255621546894
1124_seed.data	-1279.52977015775	-751.299098250222
1125_seed.data	-985.505742743871	-497.018241222986
1126_seed.data	-1271.89819060587	-832.84753988563
1127_seed.data	-1351.17851019161	-829.217250037104
1128_seed.data	-853.956156362688	-524.631328941787
1129_seed.data	-838.829625067249	-454.391105780678
1130_seed.data	-1172.61530125755	-621.000203028754
1131_seed.data	-1223.4638866127	-576.288105744015
1132_seed.data	-1390.12029782378	-826.984363372482
1133_seed.data	-1104.02281867333	-664.32166138018
1134_seed.data	-1286.90131931158	-708.035409018712
1135_seed.data	-1304.54945306844	-783.17487169352
1136_seed.data	-907.221594595733	-457.13683622177
1137_seed.data	-916.046636813066	-498.616919809891
1138_seed.data	-1309.64119122281	-868.934226005099
1139_seed.data	-947.941077053474	-554.468510127766
1140_seed.data	-1125.77443470715	-654.379077673684
1141_seed.data	-1048.12666519471	-445.068963803888
1142_seed.data	-1359.61579570339	-560.707769125422
1143_seed.data	-1216.53138542937	-675.065039368022
1144_seed.data	-1256.96908561461	-674.702657470817
1145_seed.data	-959.412162446777	-424.384172434575
1146_seed.data	-1161.3694573195	-681.449079276707
1147_seed.data	-951.583648324879	-532.978963118219
1148_seed.data	-817.869184362391	-431.162286836684
1149_seed.data	-927.605870637544	-556.991057277099
1150_seed.data	-1414.53318449396	-913.731568744585
1151_seed.data	-1099.27010345264	-657.581666541958
1152_seed.data	-1358.60754807699	-845.288751760381
1153_seed.data	-1320.10861299128	-794.258091371252
1154_seed.data	-1053.47598284839	-606.117385963775
1155_seed.data	-1477.03426899384	-815.422504133115
1156_seed.data	-1370.70350406391	-831.293930851492
1157_seed.data	-1032.09120467018	-521.899004905445
1158_seed.data	-956.196718198039	-461.658838483293
1159_seed.data	-953.167029050216	-567.003958669989
1160_seed.data	-911.056652582906	-502.771022102335
1161_seed.data	-1424.6320083533	-782.40299965211
1162_seed.data	-1048.08046028841	-517.786957165892
1163_seed.data	-1342.9679805849	-838.893792644509
1164_seed.data	-1085.76146393513	-472.247218356068
1165_seed.data	-947.747011939741	-581.549232142959
1166_seed.data	-1090.26495487806	-581.816820107003
1167_seed.data	-1476.96644141609	-762.793350647294
1168_seed.data	-1263.54912629593	-631.575865153758
1169_seed.data	-1441.45580251101	-904.123891219477
1170_seed.data	-1272.47925770448	-749.088916267525
1171_seed.data	-1304.54935319612	-773.592777559036
1172_seed.data	-1031.19994736581	-525.083643054889
1173_seed.data	-875.249487285782	-422.493590580825
1174_seed.data	-1412.34483183913	-798.722350499941
1175_seed.data	-1153.56356001157	-634.39155679991
1176_seed.data	-950.099170525145	-551.804374671583
1177_seed.data	-1484.07304848303	-948.018840272372
1178_seed.data	-1412.24570340557	-794.285890310578
1179_seed.data	-1362.20416807227	-627.900524927663
1180_seed.data	-1074.43311866972	-614.417738936069
1181_seed.data	-957.872285063882	-451.794028259834
1182_seed.data	-1202.59982351569	-798.756179888948
1183_seed.data	-1092.33946283044	-642.742257304186
1184_seed.data	-1240.90029232646	-679.882181172779
1185_seed.data	-981.879099025902	-538.242762718204
1186_seed.data	-950.106539275579	-539.860329747365
1187_seed.data	-1113.66218820732	-581.922825121273
1188_seed.data	-1426.0454604388	-756.967812081773
1189_seed.data	-1111.37749276079	-613.130161542862
1190_seed.data	-1049.78461132526	-620.633593446222
1191_seed.data	-1001.98468097171	-586.421556910026
1192_seed.data	-1198.80205101828	-623.159988359632
1193_seed.data	-1316.98572549216	-834.327586194443
1194_seed.data	-873.087012515767	-506.679649205894
1195_seed.data	-918.731644929951	-421.786902178901
1196_seed.data	-856.648308224496	-429.275855127473
1197_seed.data	-1377.81779343625	-842.030713995969
1198_seed.data	-1240.59225565665	-529.739966991098
1199_seed.data	-1260.7466690113	-756.921385255689
1200_seed.data	-997.079671408148	-428.700220983077
1201_seed.data	-1255.23721193075	-820.563148213857
1202_seed.data	-1030.73942025246	-346.861490994518
1203_seed.data	-1103.2658753522	-654.722410344575
1204_seed.data	-1215.82825556094	-712.172368248592
1205_seed.data	-909.824571426468	-472.332884595671
1206_seed.data	-990.027219257369	-628.532060981217
1207_seed.data	-1137.43192219059	-593.081785297651
1208_seed.data	-851.251269909349	-426.211353926137
1209_seed.data	-842.580582653787	-488.223785645728
1210_seed.data	-1108.39704681924	-540.412425460049
1211_seed.data	-1234.16328019609	-651.057855750904
1212_seed.data	-1439.36347992712	-837.666572333128
1213_seed.data	-995.177559207701	-447.528217106746
1214_seed.data	-1279.52639727645	-678.054163568729
1215_seed.data	-1281.59958991607	-805.398156535609
1216_seed.data	-1358.90702263391	-779.966323501739
1217_seed.data	-835.851714079536	-465.16013855895
1218_seed.data	-1487.46440921715	-876.119835847128
1219_seed.data	-1250.97210525129	-738.195231752918
1220_seed.data	-1486.80803102571	-909.699324601312
1221_seed.data	-939.69467312217	-478.955198495264
1222_seed.data	-1064.54378243703	-589.542978631601
1223_seed.data	-827.551628398915	-447.689557589102
1224_seed.data	-1204.8189878626	-585.55865758924
1225_seed.data	-1200.15339957058	-689.134723951287
1226_seed.data	-1112.95977405779	-685.12611015688
1227_seed.data	-1205.40818393798	-802.970294635078
1228_seed.data	-1269.24477147491	-752.640950318644
1229_seed.data	-950.143253085067	-509.970675821532
1230_seed.data	-964.01388752941	-549.623766320438
1231_seed.data	-1004.96049784741	-442.816334212189
1232_seed.data	-1120.96338386133	-579.892705235847
1233_seed.data	-1311.09748329098	-772.733730821991
1234_seed.data	-994.134533483345	-557.641754853655
1235_seed.data	-1041.69185773155	-582.456219272025
1236_seed.data	-1436.87404416917	-894.663219524528
1237_seed.data	-1222.13275853148	-674.12222875986
1238_seed.data	-1179.90333893455	-613.794295329502
1239_seed.data	-971.212036304248	-463.090633764216
1240_seed.data	-1226.1702946086	-731.449945136184
1241_seed.data	-1147.31216604149	-727.910051935003
1242_seed.data	-938.65513914532	-543.758864284057
1243_seed.data	-1282.21912623421	-719.4637348578
1244_seed.data	-1374.23615915858	-888.838751167585
1245_seed.data	-1375.60869995834	-867.344982291492
1246_seed.data	-1455.19680617075	-918.765081686197
1247_seed.data	-1222.4637789022	-774.10612338265
1248_seed.data	-968.078641663802	-570.267841341202
1249_seed.data	-1013.21209615405	-546.324447099748
1250_seed.data	-840.289131363143	-364.445528830185
1251_seed.data	-891.688243201436	-416.789037668835
1252_seed.data	-898.112420812896	-435.954319352665
1253_seed.data	-955.032557895873	-592.659585347024
1254_seed.data	-1176.81827043731	-657.767523483393
1255_seed.data	-1095.65519388455	-497.293233887041
1256_seed.data	-1370.74016534714	-740.40686485105
1257_seed.data	-1167.03638949968	-760.579058657603
1258_seed.data	-1339.64249194292	-788.475186151947
1259_seed.data	-1272.69316648228	-682.63466626352
1260_seed.data	-1101.17653042307	-581.106504185634
1261_seed.data	-1128.60484402912	-682.672077620829
1262_seed.data	-1116.3557512778	-728.919484893595
1263_seed.data	-1161.90404475557	-716.543509490573
1264_seed.data	-1136.73856768972	-704.987297544519
1265_seed.data	-1255.30626004497	-773.947380691898
1266_seed.data	-1507.28658514783	-896.202203557269
1267_seed.data	-1251.13196114076	-730.307847632163
1268_seed.data	-1054.44162644471	-612.66210472203
1269_seed.data	-946.360697758972	-447.563593188381
1270_seed.data	-1087.77431141155	-550.163744134252
1271_seed.data	-1405.00509805974	-772.100670902312
1272_seed.data	-1341.81188178174	-849.299847145708
1273_seed.data	-1151.46285378634	-711.283704857796
1274_seed.data	-883.43410930517	-435.296482284161
1275_seed.data	-1021.7480089764	-532.58608001788
1276_seed.data	-1229.43670913481	-672.159531663369
1277_seed.data	-929.561625460803	-460.469490599712
1278_seed.data	-918.825309547408	-473.367694570889
1279_seed.data	-1110.12105270542	-679.66634868848
1280_seed.data	-1391.8675032224	-598.023665789691
1281_seed.data	-1093.77614737697	-549.223644584625
1282_seed.data	-1452.36782189299	-918.585233498227
1283_seed.data	-893.534891085923	-516.862737235281
1284_seed.data	-1125.42277190449	-539.491979059197
1285_seed.data	-956.690514712751	-512.370966814297
1286_seed.data	-976.39428397669	-471.957026655783
1287_seed.data	-1001.38417858241	-524.064867656746
1288_seed.data	-1210.50673330894	-563.140404113709
1289_seed.data	-905.026069993571	-517.882012712026
1290_seed.data	-1380.3169894289	-800.005683747309
1291_seed.data	-961.591135762528	-540.841322052967
1292_seed.data	-1247.2663742711	-692.4434492667
1293_seed.data	-1171.18372007353	-722.679994239455
1294_seed.data	-1091.23183112069	-652.65244594755
1295_seed.data	-885.007113910902	-429.875748531188
1296_seed.data	-1473.74304758371	-898.639342633726
1297_seed.data	-1020.30605801913	-563.768512670319
1298_seed.data	-1405.53404997995	-914.714404897334
1299_seed.data	-1234.65195139989	-713.029466327053
1300_seed.data	-1421.43587002722	-863.241207254187
1301_seed.data	-1170.50100509632	-478.767410555862
1302_seed.data	-1080.75942735072	-669.142529682628
1303_seed.data	-1358.86443198393	-819.946147872994
1304_seed.data	-1148.42943137808	-582.133997330545
1305_seed.data	-1013.19149424512	-628.818558331432
1306_seed.data	-1412.26128258088	-810.067779953404
1307_seed.data	-1336.09673262607	-742.972578985248
1308_seed.data	-1025.32468919002	-519.203024480694
1309_seed.data	-1030.22843593868	-456.585058065746
1310_seed.data	-1489.82183976205	-883.024629213085
1311_seed.data	-1249.42040339504	-780.732888459675
1312_seed.data	-1129.53012611604	-642.0392405625
1313_seed.data	-1188.02462679411	-724.575545535292
1314_seed.data	-1371.92415212461	-746.817785499202
1315_seed.data	-1196.25401019125	-606.200553391956
1316_seed.data	-885.993284549716	-477.12808368353
1317_seed.data	-913.441694077388	-419.988258113898
1318_seed.data	-1214.75187870476	-726.453807032168
1319_seed.data	-941.678660285237	-474.144895909328
1320_seed.data	-858.320381092945	-386.769528877814
1321_seed.data	-1350.73664636917	-735.165728314966
1322_seed.data	-987.265311157747	-567.44082317586
1323_seed.data	-1440.84989367156	-951.952852689896
1324_seed.data	-816.817192831252	-469.251288711366
1325_seed.data	-1458.97324219543	-866.004974644136
1326_seed.data	-1194.69914699688	-636.852955754107
1327_seed.data	-998.635510363547	-377.471757149433
1328_seed.data	-1353.19685075795	-806.701052847827
1329_seed.data	-1436.98527644385	-853.379099150764
1330_seed.data	-831.876159870235	-440.066651689895
1331_seed.data	-1057.11697746936	-631.291296505947
1332_seed.data	-1049.49088638006	-527.117224214854
1333_seed.data	-1159.3176768435	-742.297248248758
1334_seed.data	-1128.66749534519	-596.330559608609
1335_seed.data	-1438.02585988832	-821.917347785937
1336_seed.data	-1327.92892102527	-788.247931368406
1337_seed.data	-879.665746220341	-502.274640063047
1338_seed.data	-900.796745070524	-485.675775979379
1339_seed.data	-1351.44740608901	-823.406335620066
1340_seed.data	-1273.74540838537	-644.809267999962
1341_seed.data	-1125.91745103475	-632.868166146646
1342_seed.data	-967.045344680413	-483.998273675787
1343_seed.data	-1425.42164943735	-863.672821601832
1344_seed.data	-1111.06339314649	-718.019612365847
1345_seed.data	-1485.03281859873	-845.955704779052
1346_seed.data	-1209.41148371682	-751.497507408559
1347_seed.data	-1457.2722653938	-877.854359544907
1348_seed.data	-979.312987458062	-551.660190334758
1349_seed.data	-1282.15928585029	-519.70434886769
1350_seed.data	-1369.22365715682	-830.805195742316
1351_seed.data	-975.192140448691	-510.246414650867
1352_seed.data	-1477.73161194637	-759.075725697401
1353_seed.data	-1121.28898837824	-642.436311495812
1354_seed.data	-1125.8383019931	-688.349537138927
1355_seed.data	-1368.66926672107	-786.024076805818
1356_seed.data	-1015.31247422196	-465.024467231144
1357_seed.data	-1267.15366163322	-775.694230027831
1358_seed.data	-916.770625343656	-510.699773749234
1359_seed.data	-1423.05943660937	-943.924924204285
1360_seed.data	-1084.69984387129	-618.307009820971
1361_seed.data	-1111.22379965499	-589.809552755514
1362_seed.data	-1376.64755300204	-911.101258054085
1363_seed.data	-870.088171611484	-500.818002476079
1364_seed.data	-823.540363914879	-456.76368405804
1365_seed.data	-1463.51355284882	-980.191150256533
1366_seed.data	-925.890347564854	-457.73805223998
1367_seed.data	-1184.94380876442	-666.621844773909
1368_seed.data	-898.729360414295	-525.753937674319
1369_seed.data	-887.019905613755	-477.647659950649
1370_seed.data	-1124.41434555976	-531.377934776589
1371_seed.data	-1330.19884190327	-631.112732416046
1372_seed.data	-1256.30013985296	-759.054058581508
1373_seed.data	-1403.60028386932	-838.00997707044
1374_seed.data	-1316.93810929331	-795.032673476861
1375_seed.data	-872.145191813291	-411.01508418242
1376_seed.data	-901.714525658692	-474.051999669719
1377_seed.data	-1244.79860538234	-746.582544935676
1378_seed.data	-1020.3232592193	-470.814470744383
1379_seed.data	-1496.80623492972	-923.233145670146
1380_seed.data	-1362.51873107751	-854.776301765577
1381_seed.data	-1080.33154316184	-597.234556228236
1382_seed.data	-1368.00527278428	-785.281989160988
1383_seed.data	-1381.75817062117	-829.46914973905
1384_seed.data	-963.727202351489	-546.021930988754
1385_seed.data	-1423.03358139567	-898.840845080181
1386_seed.data	-1350.70172948426	-717.704608004701
1387_seed.data	-1159.62947201869	-690.099438170782
1388_seed.data	-1303.61885548128	-702.539314959853
1389_seed.data	-1105.01152507072	-562.49215795835
1390_seed.data	-1236.39624850532	-619.865006458532
1391_seed.data	-1226.177187156	-756.852552352872
1392_seed.data	-1107.1982025456	-555.952477854911
1393_seed.data	-1324.47165516753	-637.713728532621
1394_seed.data	-969.142862796475	-586.65183869285
1395_seed.data	-874.253587739945	-528.683897178484
1396_seed.data	-1359.85655105259	-810.703122657285
1397_seed.data	-1143.49236579729	-667.678089288837
1398_seed.data	-1219.02490952798	-728.437251684265
1399_seed.data	-1293.8041640982	-763.925530746001
1400_seed.data	-1130.30923933003	-673.288585137213
1401_seed.data	-1335.55118956201	-821.426490627587
1402_seed.data	-1118.74596543701	-672.033563959858
1403_seed.data	-987.097816053495	-484.009276608763
1404_seed.data	-1158.44232606926	-661.139815059312
1405_seed.data	-1087.97308037976	-544.488647850438
1406_seed.data	-1382.15523734307	-762.505143005338
1407_seed.data	-992.133287742799	-628.990679111532
1408_seed.data	-1112.14695374391	-551.707179617604
1409_seed.data	-1322.76147574144	-672.308144793765
1410_seed.data	-826.617954648134	-401.050453529427
1411_seed.data	-1297.50150404534	-732.08093658204
1412_seed.data	-803.063268539292	-318.699318181353
1413_seed.data	-1279.68529749005	-812.640280168936
1414_seed.data	-1244.29975618259	-776.598665710389
1415_seed.data	-1074.97999751803	-549.035050464355
1416_seed.data	-1124.68278571254	-663.259548217475
1417_seed.data	-967.10962467372	-535.622447234729
1418_seed.data	-974.224015577172	-573.943889926507
1419_seed.data	-1086.66679141783	-572.240548348419
1420_seed.data	-852.58424912755	-404.759211713269
1421_seed.data	-932.429510956519	-482.596842342374
1422_seed.data	-863.346778252975	-459.327056932434
1423_seed.data	-1212.02149552967	-653.37622710879
1424_seed.data	-1361.20293183599	-798.949336436254
1425_seed.data	-1248.93019377039	-813.669426637303
1426_seed.data	-1243.1046323051	-681.229035941604
1427_seed.data	-1191.69791150521	-699.867515189465
1428_seed.data	-910.273317079751	-562.305089747844
1429_seed.data	-895.502025988855	-457.536296375696
1430_seed.data	-1257.99184690531	-756.683910336803
1431_seed.data	-825.105583980875	-429.872864833165
1432_seed.data	-1184.83804271585	-629.561128805095
1433_seed.data	-1449.34742249521	-910.817269791863
1434_seed.data	-1403.34770586164	-861.705017825112
1435_seed.data	-1256.11334803351	-718.29005088517
1436_seed.data	-1369.86194235382	-837.201146040102
1437_seed.data	-979.231576227936	-542.113147657741
1438_seed.data	-1183.96824213991	-619.911550987653
1439_seed.data	-870.015813767829	-435.426510620474
1440_seed.data	-1430.79039110237	-873.355479671086
1441_seed.data	-926.193546531109	-469.601149463607
1442_seed.data	-1474.03628459047	-868.666838201291
1443_seed.data	-965.515739147487	-533.345851545307
1444_seed.data	-995.833499888833	-422.094480858157
1445_seed.data	-1355.64936850531	-756.251376452139
1446_seed.data	-1279.9719985045	-693.764655921788
1447_seed.data	-1099.68984239131	-572.28544886999
1448_seed.data	-911.448971625841	-361.912285637688
1449_seed.data	-868.027872355228	-326.105121592799
1450_seed.data	-1007.24136281864	-423.156541304314
1451_seed.data	-1281.86398391742	-783.424839768169
1452_seed.data	-1237.20339222322	-714.088287459813
1453_seed.data	-1054.90181348248	-618.069879333324
1454_seed.data	-1416.15182048623	-894.045834583211
1455_seed.data	-1096.46548677868	-572.606797189412
1456_seed.data	-1163.53737224735	-690.504036569815
1457_seed.data	-958.230493171487	-520.911106660523
1458_seed.data	-1038.29350352832	-583.977077553763
1459_seed.data	-964.547781061465	-568.293407357015
1460_seed.data	-990.958600283255	-549.55582067557
1461_seed.data	-1146.17766010736	-640.425276960381
1462_seed.data	-1383.84083859919	-759.129010320216
1463_seed.data	-1016.80673995365	-639.507071331375
1464_seed.data	-1037.07777752977	-570.054585083019
1465_seed.data	-1364.50415792066	-868.627535583024
1466_seed.data	-1311.22604217493	-696.932062201194
1467_seed.data	-1275.75382815652	-613.446255003733
1468_seed.data	-1479.55751407272	-878.564245891526
1469_seed.data	-1195.17660282983	-627.359944260068
1470_seed.data	-1282.50889584039	-733.702166924739
1471_seed.data	-1172.78347048854	-560.286198401878
1472_seed.data	-1104.27569077138	-640.814200816779
1473_seed.data	-1210.28068372811	-715.824806943947
1474_seed.data	-1261.94953255972	-787.75328447478
1475_seed.data	-846.751024759998	-507.837832150141
1476_seed.data	-976.613941001309	-494.037057864274
1477_seed.data	-1321.94190092345	-802.733053587857
1478_seed.data	-1311.60934464447	-721.796507994489
1479_seed.data	-824.531389973572	-385.834659780707
1480_seed.data	-972.944671225726	-573.731351732274
1481_seed.data	-1378.54065309553	-803.937932450571
1482_seed.data	-1120.4038545473	-515.333272991149
1483_seed.data	-1233.04787905472	-479.977706157277
1484_seed.data	-1271.61818233364	-641.110055958308
1485_seed.data	-890.199796577554	-447.084229776523
1486_seed.data	-1424.72098196643	-765.109713903568
1487_seed.data	-1172.81891879622	-609.863198313077
1488_seed.data	-1352.93213772432	-814.391621205968
1489_seed.data	-1016.30063462814	-499.598738950182
1490_seed.data	-1328.01374298355	-657.312208001439
1491_seed.data	-1493.78811483355	-977.181003816273
1492_seed.data	-834.70998745889	-450.947802037053
1493_seed.data	-1232.07023190635	-677.459641867376
1494_seed.data	-1266.88930439709	-753.831487847063
1495_seed.data	-917.117004026798	-541.343001194515
1496_seed.data	-1434.83882853753	-893.234524316135
1497_seed.data	-1411.85674197384	-883.149095962951
1498_seed.data	-1394.80580832801	-845.095051637639
1499_seed.data	-1229.71731066077	-544.202469348989
1500_seed.data	-884.362383683023	-404.111250402007
1501_seed.data	-926.493953642048	-506.67337655002
1502_seed.data	-1138.22611723514	-669.586615493534
1503_seed.data	-1118.11020773434	-543.358970042171
1504_seed.data	-1018.47637091475	-565.278045752009
1505_seed.data	-1242.18047037715	-772.672893881463
1506_seed.data	-965.189271203899	-421.995576342534
1507_seed.data	-1226.42596717864	-744.700199357362
1508_seed.data	-1323.56145753158	-781.308752296508
1509_seed.data	-1358.2712165183	-776.815353515788
1510_seed.data	-1098.74127420132	-565.575158501749
1511_seed.data	-1121.05907818743	-688.623269497471
1512_seed.data	-1302.85808048238	-819.240352814675
1513_seed.data	-1137.68710139771	-729.214943757199
1514_seed.data	-977.78821953566	-518.484550483239
1515_seed.data	-1454.6282361556	-774.716372737011
1516_seed.data	-1048.79484924175	-610.882020645706
1517_seed.data	-864.605678344526	-489.113975878377
1518_seed.data	-1459.27353181069	-772.502521336595
1519_seed.data	-1382.43187475311	-733.190766476815
1520_seed.data	-1093.13430601054	-609.549296525198
1521_seed.data	-1473.5504854071	-969.586794666333
1522_seed.data	-1222.68046376056	-601.457970627683
1523_seed.data	-1163.72006957871	-697.16496849328
1524_seed.data	-1036.68330152526	-584.408333803797
1525_seed.data	-1380.22167220362	-822.657125961572
1526_seed.data	-1310.96496513944	-804.846639763651
1527_seed.data	-1447.54441185167	-740.837556197545
1528_seed.data	-860.095223202175	-451.002291492505
1529_seed.data	-872.639104683793	-488.105365853662
1530_seed.data	-1276.17758252057	-812.082754440409
1531_seed.data	-1223.09319526495	-606.919028050309
1532_seed.data	-1086.4071071297	-552.803036511655
1533_seed.data	-1369.46659497505	-879.61086971208
1534_seed.data	-1067.76941694267	-597.708117431285
1535_seed.data	-1220.14835511921	-761.714081614446
1536_seed.data	-827.474624895257	-458.75765235056
1537_seed.data	-1338.92884497613	-865.964544360544
1538_seed.data	-1189.55338393468	-751.759564120392
1539_seed.data	-950.854158425373	-573.449980990438
1540_seed.data	-1311.66479599603	-784.738199604359
1541_seed.data	-1290.52886867903	-693.868530015032
1542_seed.data	-908.932479928956	-402.652451882002
1543_seed.data	-1136.32017018468	-708.305961349529
1544_seed.data	-1284.61859211663	-707.442546685396
1545_seed.data	-1305.22745125136	-689.662690708932
1546_seed.data	-1084.34601238866	-637.713764276727
1547_seed.data	-1336.75753258498	-741.896382923061
1548_seed.data	-1224.85719232323	-703.30821123808
1549_seed.data	-1043.1065413776	-684.230728963539
1550_seed.data	-863.27188082866	-519.973211015744
1551_seed.data	-991.647690332208	-604.290202175796
1552_seed.data	-927.136053214107	-373.880327056454
1553_seed.data	-1006.33213058822	-541.016933461418
1554_seed.data	-1110.23608021905	-608.752877475934
