LAMMPS data file via write_data, version 23 Jun 2022, timestep = 243000

6912 atoms
1 atom types

-9.528468913382444 9.528468913382444 xlo xhi
-9.528468913382444 9.528468913382444 ylo yhi
-9.528468913382444 9.528468913382444 zlo zhi

Masses

1 1

Pair Coeffs # lj/cut

1 1 1

Atoms # atomic

6385 1 -8.93810608880811 -8.884067901943885 -9.017455278493353 0 0 1
543 1 -8.312797592545193 -8.073041481773224 -8.45924591784112 0 1 0
6332 1 -7.721707235032826 -8.857533285599784 -9.039272194701214 1 1 1
1787 1 -7.859572616067882 -8.547353708480694 -7.664430795188796 0 0 0
1717 1 -8.32173228928107 -9.309471940107256 -8.309664041353358 1 1 0
6857 1 -8.961146402977798 -8.702783514423457 -7.830059547940285 1 1 1
5154 1 -6.989706916303222 -8.921694054599905 -8.31453908390319 0 1 0
1298 1 -6.06938991268734 -8.49611572717492 -8.536333213388728 0 0 0
6832 1 -6.3807346142973955 9.352971628232371 -8.244340277528496 0 0 1
1406 1 -5.752993247743785 -9.088013352136736 -9.375758927925617 0 0 0
6200 1 -6.693506166062146 -8.546136298799748 -9.31429391464252 0 1 1
5667 1 -7.283179774091751 -7.8202641326411015 -8.1654206576415 0 1 1
3649 1 -7.598180070831942 -7.84441708831532 -9.408029214274608 0 0 1
1841 1 -6.5233847739376625 -8.317297244018702 -7.565365934251378 0 0 0
674 1 -4.937012054400278 -8.185447289828861 -8.70764897661009 0 0 0
584 1 -4.030394304848194 -8.728263685760902 -8.855153917585719 0 0 0
6428 1 -5.399838967948938 -9.177921509800933 -8.331488196119343 1 0 1
62 1 -5.561848381597452 -8.271939043639629 -7.709170619859064 0 0 0
693 1 -4.4654796091803615 -8.389537096134026 -7.7831243010264455 0 0 0
6304 1 -3.6924967436027227 9.292152980549531 -9.434299772313066 0 0 1
1270 1 -2.390727744065 -9.154118641603436 -8.006520463665026 0 0 0
2363 1 -2.2481382831980454 -8.47394187958102 -8.814675869152415 0 0 0
206 1 -3.480476890213091 -8.619143613950328 -8.07100705155544 0 0 0
151 1 -3.2575225750059333 -8.098843176285126 -9.388353541279072 0 0 0
1299 1 -3.031538996739031 -9.022882238841156 -9.081371320887568 0 0 0
1131 1 -1.9249146334924472 -9.450103772622196 -9.094161783654457 0 1 0
490 1 -1.966461088475337 -8.055742907559019 -7.8597045461044 0 1 0
438 1 -2.955074839078997 -7.862859514782808 -8.399205482192377 0 1 0
174 1 -1.4619641951858604 -7.893986103674296 -8.719645086678387 0 0 0
1080 1 -0.6069449468750108 -7.415249404095151 -8.644467560437343 0 1 0
1842 1 -1.4091597413957597 -8.989857961063219 -8.321164289304422 0 0 0
1231 1 -0.4306248612477539 -9.022075265292774 -8.06165127724409 0 0 0
586 1 -0.25134651916170725 -8.284712639439316 -8.823328172269237 0 0 0
587 1 -0.839254828113198 -7.966546849480212 -7.768262793768359 0 0 0
86 1 0.8687317197052096 -8.633882887665074 -8.709368504988856 0 0 0
6900 1 1.8554188030741425 -8.584933759236778 -8.620925733888193 0 1 1
6259 1 1.048021569735175 -7.568866720319846 -7.999965479967939 0 1 1
6848 1 0.42930928549943204 -9.16147854059916 -7.563228099226868 0 1 1
132 1 1.379190347513525 -7.783578789619462 -9.105156910836918 0 0 0
1121 1 0.2923809942097044 -8.13436449866433 -7.929651863681191 0 1 0
5279 1 1.3293082291280864 -8.554284125357201 -7.694302464130871 0 0 1
5789 1 0.3789129008092029 -8.170724248954267 9.429209136505698 0 0 0
1177 1 3.1043419398734393 -7.887183551629856 -8.037588164830265 0 0 0
2230 1 2.349122535691814 -9.000727553609794 -7.728101400137845 0 1 0
166 1 2.923711306157008 -8.797586189666115 -8.537588132717172 0 0 0
1256 1 2.043652662270473 -7.735554539213005 -7.948160667593246 0 0 0
6363 1 3.005670934013569 -6.943287952113499 -8.695583689126524 0 0 1
6895 1 3.902044611038489 -8.56241964299422 -8.724573206441033 0 1 1
6087 1 4.9424858138588235 -8.858793295405112 -9.232715122558226 0 1 1
4787 1 4.514106334048773 -9.208877725430806 -8.291457253628964 0 0 0
1624 1 5.595296519756227 -8.918433605693167 -8.212130542421502 0 1 0
1251 1 4.799324297620462 -8.184196342469974 -8.192352048073852 -1 0 0
1233 1 4.027426397168572 -9.32113603920392 -9.461533578627108 0 0 0
1198 1 3.591059609433948 -9.083256396548066 -7.718327924064948 0 0 0
2469 1 4.876259410995004 -8.768413725428793 -7.294497441504471 0 0 0
5783 1 7.358882358735194 -9.50392553872658 -8.094151120560936 0 0 1
4118 1 7.116892009015171 -8.850440244698635 -8.776872131108986 0 0 1
6364 1 6.879282154545084 -8.014576077393766 -9.43212337341623 0 0 1
3013 1 6.269544076064346 -8.013156727224388 -8.584760125594137 0 0 0
6822 1 7.876723608249357 -8.623871274860141 -9.470418248481696 -1 1 1
2353 1 7.747619239837277 -8.583365128423006 -8.058237514462874 -1 0 0
6189 1 7.437119598789817 9.305782874837824 -9.359427590879989 0 0 1
6223 1 6.608590992721773 -8.800210695189303 -7.834468169542742 0 1 1
510 1 9.29801616251353 -9.31823535556338 -8.302504262673361 0 1 0
1243 1 8.85732513781915 -9.511458895055846 -9.319873802919622 0 0 0
580 1 8.135416376474403 -9.419856509250616 -8.667016388763662 -1 0 0
1914 1 8.654171352450835 -8.48940902581261 -8.64773525865749 0 0 0
2322 1 -9.276266894466316 -7.999011493079774 -8.562070300817052 0 0 0
6577 1 8.903751675368593 -7.661539500697686 -9.157028422229912 -1 0 1
5812 1 -8.092601938551956 -7.399350740233452 -7.522539539048795 0 0 1
46 1 -9.264636229534002 -6.470024771485183 -7.498761660025854 1 0 0
1371 1 -8.035883216247427 -7.100484921492926 -8.72073660472613 1 0 0
2495 1 -8.573616640515588 -6.044506478747161 -8.376796023573625 1 0 0
5771 1 -7.974101337753819 -5.959170460051766 -9.135497002079033 0 0 1
6352 1 -7.482096040520768 -6.6684730137318855 -7.892126441604581 0 0 1
514 1 -7.062712787643179 -6.615530436480904 -8.914766206022849 1 1 0
585 1 -6.735467262392383 -5.680845026066729 -9.124265535009156 0 0 0
1939 1 -6.378531514390099 -6.149270413203999 -7.995275331980682 0 0 0
6339 1 -6.030437180941881 -6.563663356308774 -8.954351721468553 0 0 1
4673 1 -5.923680168749527 -7.400922681254851 -8.28115627204345 0 0 1
448 1 -6.674385759572822 -7.603945686364059 -9.00959969826543 0 1 0
1733 1 -6.761560053828626 -7.21684545055308 -7.51658269389724 0 0 0
19 1 -4.055551641293809 -7.457551317089532 -8.658268962980271 0 0 0
5614 1 -4.893424264989729 -7.456888145042558 -7.912023169616662 1 1 1
2291 1 -4.9675525623760475 -6.932061391132624 -8.814376077826616 1 1 0
1688 1 -4.215367653872087 -6.652244430031152 -8.084774257713018 0 1 0
1116 1 -5.3730408005755 -6.4805619508593315 -7.859760154233355 0 1 0
6250 1 -3.8315114542369555 -7.43158873142745 -7.6443606486109275 0 1 1
4040 1 -5.0418697878037095 -6.040529741258467 -9.21721013259483 0 0 1
2270 1 -3.8975838493072548 -6.162024641497182 -8.991915970841424 0 1 0
111 1 -2.1552013445623466 -7.346231126154246 -9.156711364386021 0 0 0
1752 1 -3.1427817168239107 -6.64512289409217 -8.363148414194818 0 0 0
4616 1 -2.590984090449914 -6.347497129120828 -9.133727780044643 0 0 1
5821 1 -2.1765044527693727 -7.073775749050445 -8.2118856229942 0 0 1
1938 1 -2.5373979259562383 -5.817473819402338 -8.270777575301484 0 0 0
6559 1 -1.975035607737829 -6.309866784560736 -7.551073530936373 0 0 1
2457 1 -0.9125461994773527 -6.116976036657162 -9.405545772887512 0 0 0
1272 1 -0.030616396964548542 -6.424512920144716 -8.78808088150783 0 0 0
5261 1 -1.4433186578695647 -6.717124413652632 -8.831916058184037 0 0 0
640 1 -0.4761993404370717 -6.96956721964494 9.41518336442737 0 0 -1
6501 1 -0.8597567044092216 -5.762684347185218 -8.384296640233801 0 0 1
3060 1 0.04727543976539117 -7.076238133648255 -7.938471915948436 0 0 0
5987 1 0.36561121518240647 -7.471005361726066 -8.886695082000655 0 0 1
6228 1 0.8555851273828718 -5.75919741579829 -8.781021245196394 0 1 1
651 1 1.1451399834214762 -6.801878552147947 -8.706251136139484 0 0 0
595 1 1.0490313925420534 -5.616329464782389 9.293114581610183 0 0 -1
6403 1 0.7368416707183307 -6.58579858789358 9.488633506844113 0 0 0
752 1 0.8631012924604349 -6.393854932521483 -7.763632503708396 0 0 0
2338 1 1.6571978958075917 -6.862908273436185 -7.418235471140593 0 0 0
560 1 2.172455740591465 -6.598584777494098 -8.195945339154656 0 1 0
1374 1 1.8411928638902388 -5.919955189817325 -9.107694472848134 0 0 0
5871 1 1.7033866570684744 -5.738936514614092 -8.046821545240098 0 0 1
1172 1 3.085604356100326 -5.980218159317318 -8.5622784849201 0 0 0
835 1 3.9899348080075736 -6.478003330234987 -8.805716523492354 0 0 0
3042 1 3.1125421023099804 -6.720690523846521 -7.774966136920315 0 0 0
831 1 4.554883034106956 -7.9041901445832 -9.167210908862799 0 0 0
707 1 3.976326654418111 -7.375179559997787 -8.342026312230848 0 0 0
1046 1 5.408846128905532 -7.346867724371082 -8.669339290552251 0 1 0
632 1 5.984118659580041 -6.4567174924737465 -8.669642622177422 -1 0 0
1959 1 4.975950161650411 -6.411595689772978 -8.524622909427036 0 0 0
2388 1 4.6300472538486925 -5.457345077030638 -8.14891709012328 0 0 0
617 1 4.091270614590446 -6.337814128102369 -7.779422802599575 0 0 0
1728 1 5.1819161305406904 -6.163560509037278 -7.4445066540141 0 1 0
1736 1 6.236585564961029 -7.106342310355274 -7.906751051493339 -1 0 0
2922 1 7.041676824317072 -7.77954114137937 -7.92579536935348 0 0 0
2340 1 6.944457902317254 -7.128180106941935 -8.804563338137024 0 0 0
1187 1 6.753764859045198 -6.196664835952989 -7.897474410193958 0 0 0
6479 1 7.435725037188501 -5.756762628914435 -8.642576078928233 0 0 1
5724 1 9.101968978406038 -7.228886216243518 -8.038029956811345 -1 1 1
92 1 -8.958987821193741 -7.048315845665693 -8.281108150949073 1 0 0
6470 1 7.631864504397054 -6.852714132659843 -8.170957723780912 0 0 1
143 1 7.798742602181246 -7.81507733989908 -8.829815493528008 0 0 0
1721 1 8.428399321311183 -6.894830809302915 -8.695393631880211 0 1 0
6851 1 8.862413144109393 -6.274891045287848 -7.905544439262479 0 1 1
93 1 9.351552130011285 -6.433380433213431 -8.948961800832343 0 0 0
811 1 -8.468149695089439 -4.970457699589417 -8.743058188375578 1 0 0
1684 1 -8.310651723184481 -4.780123376511472 -7.684678124681261 0 1 0
5909 1 9.470755225139587 -5.530820737589473 -8.461774836011312 -1 0 1
1631 1 9.443681055975329 -4.51442066820562 -7.789455289467553 0 0 0
869 1 -9.263006707558501 -4.3387829094188115 -8.76066809297413 0 0 0
4155 1 -7.546451369091653 -5.656500090889923 -8.185066838984628 0 0 0
289 1 -8.316362281443496 -3.8799471171759867 -8.485395439782206 0 0 0
4815 1 -8.964621236320086 -5.51693796738175 -7.505976238562829 0 0 1
4329 1 -6.069276621307733 -4.312286932145271 -8.59907599675892 0 0 0
678 1 -7.468047613218435 -4.4443114399029024 -8.41985903289882 0 0 0
6271 1 -5.883191512204959 -5.428778540627553 -8.633813312800754 0 1 1
750 1 -6.677237105340923 -5.132738693613534 -8.124677070664841 1 0 0
824 1 -4.687165561191614 -5.71300703079299 -8.340641102957965 0 0 0
10 1 -5.111953499256181 -4.727983122541273 -8.430218806414512 0 0 0
5876 1 -4.225155052869059 -5.26006520689167 -9.353985349941302 0 0 1
1553 1 -5.2429417752927945 -4.967238924339153 -9.44056571705857 0 0 0
3240 1 -3.8985854940965847 -4.5211165232863975 -8.337002938352882 0 0 0
6495 1 -4.59506871967681 -4.246545352509822 -9.45188879525437 0 0 1
6017 1 -3.0559519561305137 -4.866721038383556 -7.977357223928372 0 0 1
5837 1 -3.273234255001575 -5.3820114723662495 -8.952581404766548 0 0 1
1887 1 -2.5209648879113384 -4.744068233927847 -8.868130227527944 0 0 0
2024 1 -3.5986831197682037 -5.8221424146483765 -7.975115643800841 0 0 0
1216 1 -3.452498915084653 -4.425340161909317 -9.362301472515625 0 0 0
269 1 -0.25486787909011 -4.902864840984233 -8.20699802740159 0 0 0
6246 1 -1.7830927924291187 -5.653533251162338 -8.949217885062168 0 1 1
2376 1 -1.798556747741194 -5.301276730665258 -7.852413085383346 0 0 0
1133 1 -1.058839456894825 -4.810942926196065 -8.86286895845009 0 0 0
3820 1 -2.4528534006848535 -3.7311862487574876 -9.391904217189758 0 0 1
173 1 -2.017455046755675 -3.9860818047673217 -8.37045835258153 0 0 0
1850 1 -1.019020650811786 -4.309967038782173 -7.680907030818919 0 0 0
6411 1 -0.016130493430452475 -4.315997984007229 -9.169902076864163 0 0 1
1134 1 -0.1193926642106824 -5.483667610283489 -9.21064409817639 0 1 0
2942 1 -0.05950501883965309 -3.922604547715899 -8.10595062006146 0 0 0
5310 1 0.7174398690029946 -4.774996436963915 -8.698635151196703 0 0 1
5834 1 1.564111183647027 -4.55265430224221 -8.150608913443946 0 0 1
6505 1 0.7853333991294402 -5.300663737933926 -7.837532159377338 0 0 1
4820 1 0.8430573295471007 -3.7505329571071675 -8.570223242701665 0 0 1
6022 1 0.9944441649055094 -4.159382801169808 9.520315613176319 0 0 0
268 1 0.7819480631900557 -4.145698809225349 -7.686281657546356 0 0 0
6447 1 1.6743498790931923 -4.851076772468086 -9.253419425282322 0 0 1
5360 1 2.5088002318093867 -5.038321747518475 -8.496695194842584 0 0 1
6399 1 3.435911492060505 -4.582160251799944 -8.39314603603999 0 0 1
1144 1 2.543028997878901 -4.033254037268499 -8.022059498447504 0 1 0
662 1 2.7347485846584583 -4.467519556854117 -9.274770108600924 0 0 0
1818 1 3.848476808686142 -5.201467074359009 -9.048431224978179 0 0 0
1718 1 3.6099019994712123 -5.467127574367401 -7.859729413805963 0 1 0
165 1 1.9002022556665032 -3.869610370596229 -8.847333545534953 0 0 0
1620 1 5.846932311630821 -5.633295249487389 -8.00418835221815 0 1 0
1809 1 4.489259713767293 -4.432841806612812 -8.469526415228243 0 0 0
1854 1 4.719210105146583 -4.6514145764263395 -9.484914241813 0 0 0
5778 1 5.454396169802292 -5.128481529906838 -8.859237738397795 0 0 1
625 1 5.305563191240807 -4.1372921193178005 -8.86860001619289 -1 0 0
1280 1 5.176750255298668 -4.81185500776941 -7.545752519945681 0 0 0
2012 1 6.5491596921829895 -5.238722247003942 -8.830834690951281 0 0 0
187 1 6.142325424584719 -4.631335576490045 -8.098236342169795 0 0 0
1859 1 7.0323217183999205 -4.3628732653225875 -8.7600890216905 0 0 0
3695 1 7.132765013256449 -5.034564866114193 -8.043734383054126 0 0 1
140 1 6.820830787679974 -3.5785170460601456 -7.732977298953499 0 0 0
6368 1 6.19290755818729 -4.317325442619886 -9.443023031986954 0 0 1
667 1 8.439726555573351 -5.791338871755167 -8.885255324653192 0 0 0
5877 1 7.980410835447632 -3.9448346280395468 -8.287769133482644 0 0 1
231 1 9.051754532585075 -4.914956992525597 -9.206944216123768 0 0 0
40 1 8.498609533621966 -4.8350651886516225 -8.118752549546222 0 0 0
1390 1 8.092466735403235 -4.62244096235314 -9.01128305505423 0 0 0
821 1 8.842202558607603 -3.9799776305246635 -8.83019418199253 -1 0 0
1441 1 -7.963448485352691 -2.8542406735759585 -7.727878499322181 0 0 0
862 1 -8.912545745465204 -3.4976240402183727 -9.398713984749698 1 0 0
6622 1 -9.215589484019498 -2.210850738096905 -7.98581152687225 1 0 1
757 1 -9.352984314429094 -2.2798920368380697 -9.190334892131107 1 0 0
101 1 -9.405205754661234 -3.4330071432595783 -8.08286119256302 0 0 0
5322 1 9.050501025447833 -3.2525310251663777 -9.494583297291747 0 0 1
6538 1 -7.676554840519305 -2.0316478996833487 -9.219346542904342 0 0 1
1394 1 -7.344765212751572 -3.468895756740099 -8.220231443311958 0 0 0
818 1 -8.64592049084333 -2.804032446838688 -8.670293958416108 0 0 0
245 1 -6.8801508272908505 -2.6013588059596513 -7.6399827939269 0 0 0
4052 1 -5.8656724236231 -3.2069063970242464 -9.20946783419699 0 0 1
5331 1 -7.819931283955168 -3.1981757691898025 -9.134228217880203 0 0 1
